Bof_20200828
CURRENCY	CURVE_PILLAR	CURVE_PILLAR_MAT	CURVE_PILLAR_SPLIT	CURVE_PILLAR_START	CURVE_PILLAR_START_LABEL	CURVE_PILLAR_STRIKE	MARKET_RATE	OPTION_STRIKE	POSITIONID	REF_DATE	REFMARKET	RISK_NATURE	SENSITIVITYDATE	UNDERLYING	UNDERLYING_MKT	VEGA	VOLATILITY_CATEGORY	VOLATILITY_GROUP	VOLATILITY_TYPE	VOLATILITY_GROUP_TYPE	VOLATILITY_GROUP_ID	TBRICKS_INSTRUMENT_ID	MIC_JOIN_MKT_ATTR
CHF									EPSILON | CHF | Equities | Equities | Common/Ordinary shares | PARTNERS GROUPAG | XSWX | Virtu	2020-08-28	XSWX	GrandTotal	2020-08-28			0						5a790594-1f2e-11e9-a2d0-b3645e528b7a	XSWX
USD									EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | CORNING USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5b1328fe-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | LYONDELLBASEL A | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a49a40c-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | FACEBOOK USD | XNGS | Virtu	2020-08-28	XNGS	GrandTotal	2020-08-28			0						5a34e7f6-1f2e-11e9-a2d0-b3645e528b7a	XNAS
EUR									LONG_ONLY | EUR | Equities | Equities | Common/Ordinary shares | TELEFONICA | XMAD | Virtu	2020-08-28	XMAD	GrandTotal	2020-08-28			0						ef9f3a5c-1f2a-11e9-a2d0-b3645e528b7a	XMAD
USD									SPMIB | USD | Equities | Equities | Common/Ordinary shares | Menlo Therapeutics Inc | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						f045446f-af2a-11ea-5e52-48b972fd91aa	XNAS
EUR									EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | BANCO SANTANDER | XMAD | Virtu	2020-08-28	XMAD	GrandTotal	2020-08-28			0						efa40a8c-1f2a-11e9-a2d0-b3645e528b7a	XMAD
USD									IPO_US | USD | Equities | Equities | Common/Ordinary shares | BEYOND MEAT INC | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						6ee1f4c0-aa3c-11e9-83b0-858d80a69378	XNAS
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | BEYOND MEAT INC | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						6ee1f4c0-aa3c-11e9-83b0-858d80a69378	XNAS
USD									SPMIB | USD | Equities | Equities | Common/Ordinary shares | SUNPOWER CORP | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5b050e40-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									LONG_ONLY | USD | Equities | Equities | Common/Ordinary shares | BAIDU INC ADS | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5af35b96-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | UNITED CNTNTL HD | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a90067c-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									TP-DIREZIONALE | USD | Equities | Equities | Units | SPDR CONS DISCR | ARCX | Virtu	2020-08-28	ARCX	GrandTotal	2020-08-28			0						5af7f796-1f2e-11e9-a2d0-b3645e528b7a	ARCX
USD									STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | CHECK PT SFTWRE | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5a6ee1e0-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | SOUTHERN COPR | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a507ebc-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									EPSILON | USD | Equities | Equities | Common/Ordinary shares | BLACKROCK INC | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5aa9d7dc-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | NVIDIA USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5b225612-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									DISPERSION | USD | Equities | Equities | Common/Ordinary shares | NVIDIA USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5b225612-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | COCA-COLA CO USD | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5ac31436-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									ALPHA_SHORT | USD | Equities | Equities | Common/Ordinary shares | STARBUCKS USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5a86ce0e-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | Delta Airlines | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a750340-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									BT | USD | Equities | Collective investment vehicles | ETF | ISH RSL 2000 | ARCX | Virtu	2020-08-28	ARCX	GrandTotal	2020-08-28			0						5a7d6512-1f2e-11e9-a2d0-b3645e528b7a	ARCX
USD									TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | HWLTT PCKRD ENTP | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						7d2043c8-5151-11e9-b8d0-ec23cf8de3db	XNYS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | HWLTT PCKRD ENTP | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						7d2043c8-5151-11e9-b8d0-ec23cf8de3db	XNYS
USD									BT | USD | Equities | Equities | Common/Ordinary shares | TWITTER INC USD | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5b24ccee-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									DIRGENERALE | USD | Equities | Equities | Common/Ordinary shares | SNAP INC A | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a41d9b6-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CBS CL B | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a7c1e14-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									EPSILON | USD | Equities | Equities | Common/Ordinary shares | MARRIOTT INTERNL | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5ab031b8-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | M MARIETTA | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5aadb762-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | BOOKING HOLDINGS | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5b18cb4c-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | ZYNGA INC | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5ac56632-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | CATERPILLAR USD | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						2503660c-514c-11e9-b8d0-ec23cf8de3db	XNYS
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | ROSS STORES | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5adc6576-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									LONG_ONLY | USD | Equities | Equities | Common/Ordinary shares | iShares ESG MSCI EM ETF | ARCX | Virtu	2020-08-28	ARCX	GrandTotal	2020-08-28			0						f9e64851-3d39-11ea-29eb-cbc66dd5ac8f	ARCX
USD									BT | USD | Equities | Equities | Common/Ordinary shares | iShares ESG MSCI EM ETF | ARCX | Virtu	2020-08-28	ARCX	GrandTotal	2020-08-28			0						f9e64851-3d39-11ea-29eb-cbc66dd5ac8f	ARCX
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | SALESFORCE COM | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a5c3748-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | QUALCOMM INC USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5a49b460-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | ADOBE USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5b039308-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									DIRGENERALE | USD | Equities | Collective investment vehicles | ETF | INVSC QQQ S1 | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						252155ea-514c-11e9-b8d0-ec23cf8de3db	XNAS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | NIKE INC CL USD | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a8a775c-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									DIRGENERALE | USD | Equities | Collective investment vehicles | ETF | SPDR ENERGY SEL | ARCX | Virtu	2020-08-28	ARCX	GrandTotal	2020-08-28			0						5acf6c72-1f2e-11e9-a2d0-b3645e528b7a	ARCX
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | TEXAS ROADHOUSE | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						2525fa64-514c-11e9-b8d0-ec23cf8de3db	XNAS
USD									EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | LUMENTUM HOLDNGS USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5ab05922-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | COMCAST USD | XCIS | Virtu	2020-08-28	XCIS	GrandTotal	2020-08-28			0						5aa04532-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									DISPERSION | USD | Equities | Equities | Common/Ordinary shares | HONEYWELL INTL | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a63f9ba-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | GENERAL MILLS | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a747628-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									FONDI_SPAC | USD | Equities | Equities | Common/Ordinary shares | Osprey Technology Acquisition A | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						0188717a-fc90-11e9-2d5c-5ff4b45da19b	XNYS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | LIBERTY LATIN A | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5ad2a04a-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | JD.COM INC ADR | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5a8158f2-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | SQUARE INC. A | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a6e845c-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									TP-DIREZIONALE | USD | Equities | Collective investment vehicles | ETF | SPDR INDL SELECT | ARCX | Virtu	2020-08-28	ARCX	GrandTotal	2020-08-28			0						25273e06-514c-11e9-b8d0-ec23cf8de3db	ARCX
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | DOYU | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						08739041-9f76-11ea-c856-43418abbdc97	XNAS
USD									FONDI_SPAC | USD | Equities | Equities | Common/Ordinary shares | Greenvision | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						0663f6ff-0aee-11ea-9a3a-9009f297cea9	XNAS
USD									FONDI_SPAC | USD | Equities | Equities | Common/Ordinary shares | PROFICIENT ALPHA ACQUISITION | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						f3d3c488-7d69-11e9-afa0-a88475f12ff5	XNAS
USD									EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | MOTOROLA SOL USD | XCIS | Virtu	2020-08-28	XCIS	GrandTotal	2020-08-28			0						5a835440-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | MOTOROLA SOL USD | BATS | Virtu	2020-08-28	BATS	GrandTotal	2020-08-28			0						5a835440-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									TP-DIREZIONALE | USD | Equities | Equities | Common/Ordinary shares | MICROSOFT USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5a59e6b4-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | K12 | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						cb0ac375-5e31-11ea-c63d-036902a9a7a0	XNYS
USD									BT | USD | Equities | Equities | Units | EEM_SFCP | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5b0c216c-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									SPMIB | USD | Equities | Equities | Common/Ordinary shares | Canopy Growth Corp | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						4de6e513-727c-11ea-187a-fadc422fa991	XNYS
USD									STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | US STEEL CORP | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a3c79bc-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									TP-DIREZIONALE | USD | Equities | Equities | Common/Ordinary shares | FACEBOOK USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5a34e7f6-1f2e-11e9-a2d0-b3645e528b7a	XNAS
EUR									EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | TELEFONICA | XMAD | Virtu	2020-08-28	XMAD	GrandTotal	2020-08-28			0						ef9f3a5c-1f2a-11e9-a2d0-b3645e528b7a	XMAD
USD									TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | ALIBABA GRP ADR | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5abab1f6-1f2e-11e9-a2d0-b3645e528b7a	XNYS
CHF									EPSILON | CHF | Equities | Equities | Common/Ordinary shares | ROCHE HOLD. | XSWX | Virtu	2020-08-28	XSWX	GrandTotal	2020-08-28			0						5ad0a63c-1f2e-11e9-a2d0-b3645e528b7a	XSWX
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | ACTIVISIN BLIZRD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5b213084-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | OCCIDENTAL PETE | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a8332c6-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | WALT DISNEY USD | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a9d2078-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | HD Supply Holdings | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						952b6d0f-e074-11e9-1e94-e93668135196	XNAS
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | BAIDU INC ADS | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5af35b96-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | BAIDU INC ADS | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5af35b96-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									BT | USD | Equities | Equities | Common/Ordinary shares | BAIDU INC ADS | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5af35b96-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									ALPHA_SHORT | USD | Equities | Equities | Common/Ordinary shares | UNITED CNTNTL HD | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a90067c-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									BT | USD | Equities | Equities | Units | SPDR CONS DISCR | ARCX | Virtu	2020-08-28	ARCX	GrandTotal	2020-08-28			0						5af7f796-1f2e-11e9-a2d0-b3645e528b7a	ARCX
USD									DIRGENERALE | USD | Equities | Equities | Common/Ordinary shares | ALPHABET INC A USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5aaeba40-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									TP-DIREZIONALE | USD | Equities | Equities | Common/Ordinary shares | ALPHABET INC A USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5aaeba40-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | GENERAL ELEC USD | EDGX | Virtu	2020-08-28	EDGX	GrandTotal	2020-08-28			0						2507d4d0-514c-11e9-b8d0-ec23cf8de3db	XNYS
USD									EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | CIENA CORPRATION USD | BATS | Virtu	2020-08-28	BATS	GrandTotal	2020-08-28			0						5ab1034a-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | MEDTRONIC PLC | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5ad13bba-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									SPMIB | USD | Equities | Equities | Units | ETFMG | ARCX | Virtu	2020-08-28	ARCX	GrandTotal	2020-08-28			0						cb35ab85-b48a-11ea-ddaf-3055d60d368c	ARCX
USD									STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | TRANSENTERIX INC | ARCX | Virtu	2020-08-28	ARCX	GrandTotal	2020-08-28			0						5a74aa9e-1f2e-11e9-a2d0-b3645e528b7a	ARCX
USD									LONG_ONLY | USD | Equities | Equities | Common/Ordinary shares | CAMPBELL SOUP CO | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5ad383fc-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									MTAINT | USD | Equities | Equities | Common/Ordinary shares | AMD USD | IEXD | Virtu	2020-08-28	IEXD	GrandTotal	2020-08-28			0						5af14784-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | CLOUDERA INC | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a98c8f2-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | TWITTER INC USD | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5b24ccee-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									EPSILON | USD | Equities | Equities | Common/Ordinary shares | HERTZ GLOBAL HLD | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5aaaf540-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | KROGER CO | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5b18f8ec-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									SYST_VOL | USD | Equities | Collective investment vehicles | ETF | SIL | ARCX | Virtu	2020-08-28	ARCX	GrandTotal	2020-08-28			0						5a4e12da-1f2e-11e9-a2d0-b3645e528b7a	ARCX
USD									STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | FIREEYE INC | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5ae86ea2-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | GILEAD USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5a3ff1f0-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									EPSILON | USD | Equities | Equities | Common/Ordinary shares | KELLOGG CO | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5ac8c49e-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									EPSILON | USD | Equities | Equities | Common/Ordinary shares | NIKE INC CL USD | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a8a775c-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									FONDI_SPAC | USD | Equities | Equities | Common/Ordinary shares | MASTERCARD I ORD | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a4538b8-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | COMCAST USD | BATY | Virtu	2020-08-28	BATY	GrandTotal	2020-08-28			0						5aa04532-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									ALPHA_SHORT | USD | Equities | Equities | Common/Ordinary shares | DOMINOS PIZZA | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						25059a80-514c-11e9-b8d0-ec23cf8de3db	XNYS
USD									BT | USD | Equities | Equities | Common/Ordinary shares | DOMINOS PIZZA | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						25059a80-514c-11e9-b8d0-ec23cf8de3db	XNYS
USD									QUANTO | USD | Equities | Equities | Common/Ordinary shares | IBM USD | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a489350-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									BT | USD | Equities | Equities | Common/Ordinary shares | ISH S&P GSCI COM | ARCX | Virtu	2020-08-28	ARCX	GrandTotal	2020-08-28			0						24f9c2dc-514c-11e9-b8d0-ec23cf8de3db	ARCX
USD									TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | ZOOM VIDEO COMM | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						14577a8e-6bd0-11e9-bc20-3be1f50484af	XNAS
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | JD.COM INC ADR | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5a8158f2-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | APPLE USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5ae55a96-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									MTAINT | USD | Equities | Equities | Common/Ordinary shares | APPLE USD | EDGX | Virtu	2020-08-28	EDGX	GrandTotal	2020-08-28			0						5ae55a96-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | APPLE USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5ae55a96-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | TESLA USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5af4abae-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									BT | USD | Equities | Equities | Common/Ordinary shares | TESLA USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5af4abae-1f2e-11e9-a2d0-b3645e528b7a	XNAS
EUR									MTAINT | EUR | Equities | Equities | Common/Ordinary shares | REPSOL | XMAD | Virtu	2020-08-28	XMAD	GrandTotal	2020-08-28			0						efa2e81e-1f2a-11e9-a2d0-b3645e528b7a	XMAD
EUR									STRATEGIC | EUR | Equities | Equities | Common/Ordinary shares | REPSOL | XMAD | Virtu	2020-08-28	XMAD	GrandTotal	2020-08-28			0						efa2e81e-1f2a-11e9-a2d0-b3645e528b7a	XMAD
USD									SPMIB | USD | Equities | Equities | Common/Ordinary shares | Cloudflare | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						746e1eb6-a990-11ea-252a-4520942be29c	XNYS
USD									TEAM_STRAT | USD | Equities | Collective investment vehicles | ETF | SPDR FINANCL SEL | ARCX | Virtu	2020-08-28	ARCX	GrandTotal	2020-08-28			0						5ab7c5f4-1f2e-11e9-a2d0-b3645e528b7a	ARCX
USD									RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | T ROWE PRICE GP | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5a89692a-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									DIRGENERALE | USD | Equities | Equities | Units | EEM_SFCP | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5b0c216c-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									SPMIB | USD | Equities | Equities | Common/Ordinary shares | PUMA BIOTECHNOLOGY INC | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						250fa534-514c-11e9-b8d0-ec23cf8de3db	XNAS
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | BECTON DICKINSN | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a4d5e80-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | AMAZON USD | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5a6517a0-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | CITRIX SYSTEMS | XNAS | Virtu	2020-08-28	XNAS	GrandTotal	2020-08-28			0						5a79c9de-1f2e-11e9-a2d0-b3645e528b7a	XNAS
USD									SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | WALT DISNEY USD | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a9d2078-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | WALT DISNEY USD | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5a9d2078-1f2e-11e9-a2d0-b3645e528b7a	XNYS
USD									EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | CITIGROUP USD | XNYS | Virtu	2020-08-28	XNYS	GrandTotal	2020-08-28			0						5aa21cae-1f2e-11e9-a2d0-b3645e528b7a	XNYS
