Bof_20200828
INSTRUMENTID_FE	TBRICKS_INSTRUMENT_ID	TBRICKS_INSTRUMENT_ID_COMPOSITE	DEALID_FE	PORTFOLIOID_FE	CURRENCY	RHO	NUMBER_OF_CONTRACTS	DELTA	GAMMA	DELTA_1_PERCENT	UP_DELTA_1_PERCENT	DOWN_DELTA_1_PERCENT	THETA	THEORETICAL_VALUE	VOLATILITY	DISCOUNT	VEGA	THEORETICAL_VALUE_OF_DEAL	INTERNAL_MODEL	RHO-1	REF_DATE	INSTRUMENTID_FE_COMPOSITE	GAMMA_1_PERCENT	VEGA_1_PERCENT
SX5E APR22 P90 | 28 APR 22 | P | E | 2725.3890000000	815efee2-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	31d0a57e-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	33755.17689733768	-2126.338092000001	53.0375800076911	-0.06800371522459218	17581.9577725496			1075.723444442262	173.82278447847864	23.914315712653806	-0.4455325646023973	-28007.084381168308	-369606.0078940956	EUROPEAN_ESCROWED_DIVIDEND	-350.46781215484845	2020-08-28	EP3 SX5E APR22 BDT	-2.2543231596952307	-928434.8472357295
SX5E APR22 CATM | 28 APR 22 | C | E | 3028.2100000000	815e6568-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	31d0a57e-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	-58679.5726264371	-2126.338092000001	-134.55331272923613	-0.09066216667871853	-44604.42316974178			134.57392950917622	435.6702908381874	21.285523533333162	-0.4455325646023973	-33234.39150749843	-926382.3349619567	EUROPEAN_ESCROWED_DIVIDEND	578.195255185071	2020-08-28	EP3 SX5E APR22 BDT	-3.005450825399519	-1101720.078473573
SX5E APR22 C100 BOND | 28 APR 22 | C | E | 3028.2100000000	815e1f4a-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	31d0a57e-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	59903.5516421883	2126.338092000001	138.18921763107372	0.08916875621183872	45809.725644700935			-255.1748002243796	456.0268845540386	21.285523533333162	0.3051226987280137	32689.165838849876	969667.335603339	EUROPEAN_ESCROWED_DIVIDEND	-590.7745677262618	2020-08-28	EP3 SX5E APR22 BDT	2.9559442684224533	1083645.8475578732
SX5E APR22 P100 BOND | 28 APR 22 | P | E | 3028.2100000000	815e3bd8-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	31d0a89e-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	-5227.010885415655	234.13165200000006	-8.197113747844197	0.009818395426959722	-2717.3432074103516			-120.58035694338184	244.17636147110898	21.285523533333162	0.3051226987280137	3599.41273175098	57169.414890579916	EUROPEAN_ESCROWED_DIVIDEND	54.17106202607063	2020-08-28	EP3 SX5E APR22 BDT	0.32547980840371477	119320.53205754499
SX5E APR22 C0 BOND | 28 APR 22 | C | E | .0001000000	8154b8f7-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	31d0a89e-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	170.01720574754367	234.13165200000006	23.41316520000001	0	7761.464263800002			113.19181583575224	3224.7083155628306	55.5154245970786	0.3051226987280137	0	755006.285140863	EUROPEAN_ESCROWED_DIVIDEND	-1.7084780129595414	2020-08-28	EP3 SX5E APR22 BDT	0	0
SX5E APR22 C CAP | 28 APR 22 | C | E | 4178.9298000000	815e9ed4-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	31d0a89e-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	-1247.102282340707	-234.13165200000006	-2.316120531898649	-0.006561478105777611	-767.7939563244021			17.70080779732354	26.87140782300827	14.97124731049006	-0.4455325646023973	-1691.7530571932684	-6291.447105166651	EUROPEAN_ESCROWED_DIVIDEND	11.553452065634742	2020-08-28	EP3 SX5E APR22 BDT	-0.2175129992065278	-56081.61384595685
SX5E APR22 PATM | 28 APR 22 | P | E | 3028.2100000000	815e7aa8-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	31d0a89e-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	5509.060466973231	-234.13165200000006	8.597464202169842	-0.009982835250071662	2850.059383019303			138.23831238242784	261.8387469734141	21.285523533333162	-0.4455325646023973	-3659.447674921011	-61304.73838649546	EUROPEAN_ESCROWED_DIVIDEND	-57.0413575805728	2020-08-28	EP3 SX5E APR22 BDT	-0.33093098853987557	-121310.69042363152
SX5E APR22 P90 | 28 APR 22 | P | E | 2725.3890000000	815efee2-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	31d0a89e-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	-3716.7914925007635	234.13165200000006	-5.8399820197939105	0.007487907143071262	-1935.9540395616812			-118.44819414653887	173.82278447847864	23.914315712653806	-0.4455325646023973	3083.867499029093	40697.41568518618	EUROPEAN_ESCROWED_DIVIDEND	38.59010386982257	2020-08-28	EP3 SX5E APR22 BDT	0.24822412179281234	102230.20759281443
SX5E APR22 CATM | 28 APR 22 | C | E | 3028.2100000000	815e6568-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	31d0a89e-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	6461.223325383429	234.13165200000006	14.815700997830163	0.009982835250071662	4911.404880780699			-14.817971116944548	435.6702908381874	21.285523533333162	-0.4455325646023973	3659.447674921011	102004.20492126531	EUROPEAN_ESCROWED_DIVIDEND	-63.66523309927246	2020-08-28	EP3 SX5E APR22 BDT	0.33093098853987557	121310.69042363152
SX5E APR22 C100 BOND | 28 APR 22 | C | E | 3028.2100000000	815e1f4a-62b4-11e9-b160-4ad6f9df0bf5	3414f372-1f2e-11e9-a2d0-b3645e528b7a	31d0a89e-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	-6595.995979858907	-234.13165200000006	-15.21605145215581	-0.009818395426959722	-5044.121056389651			28.097365019270867	456.0268845540386	21.285523533333162	0.3051226987280137	-3599.41273175098	-106770.32783705037	EUROPEAN_ESCROWED_DIVIDEND	65.05034454386079	2020-08-28	EP3 SX5E APR22 BDT	-0.32547980840371477	-119320.53205754499
SX5E MAR23 P100 BOND | 01 MAR 23 | P | E | 3384.7100000000	75464f03-62b4-11e9-b160-4ad6f9df0bf5	343189ce-1f2e-11e9-a2d0-b3645e528b7a	31c336be-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	322828.97308445495	-6209.684028	324.22913209666734	-0.2725097831983391	107481.95729004522			3136.6932275941276	471.7399221612318	18.130201533306053	0.44382791011214645	-123832.91776101079	-2929355.8600145644	EUROPEAN_ESCROWED_DIVIDEND	-3359.6905392736326	2020-08-28	EP3 SX5E MAR23 SX5E BDT	-9.033699313024941	-4105061.223777508
SX5E MAR23 C0 BOND | 01 MAR 23 | C | E | .0001000000	75460c22-62b4-11e9-b160-4ad6f9df0bf5	343189ce-1f2e-11e9-a2d0-b3645e528b7a	31c336be-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	-11726.689961908	-6209.684028	-620.9684028	0	-205851.0255282			-2984.4355711120215	3161.390493758394	51.682744241832445	0.44382791011214645	0	-19631236.055362534	EUROPEAN_ESCROWED_DIVIDEND	118.17553187566486	2020-08-28	EP3 SX5E MAR23 SX5E BDT	0	0
SX5E MAR23 C159 | 01 MAR 23 | C | E | 5381.6890000000	7546edc2-62b4-11e9-b160-4ad6f9df0bf5	343189ce-1f2e-11e9-a2d0-b3645e528b7a	31c336be-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	7663.309932665492	6209.684028	8.913015364398376	0.030414536270686403	2954.664593298062			-85.57453505741505	3.5013167897079214	14.874682967032967	-0.427439242897416	11331.470103510426	21742.070946017513	EUROPEAN_ESCROWED_DIVIDEND	-66.64796552192855	2020-08-28	EP3 SX5E MAR23 SX5E BDT	1.0082418773732542	375638.2339313706
SX5E MAR23 P90 | 01 MAR 23 | P | E | 3046.2390000000	7546c8ec-62b4-11e9-b160-4ad6f9df0bf5	343189ce-1f2e-11e9-a2d0-b3645e528b7a	31c336be-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	247789.51551691646	-6209.684028	251.33286271065776	-0.23914772616295407	83316.84398858304			3197.5700522443085	355.2324530891153	20.105425698955077	-0.427439242897416	-120430.60522674197	-2205881.2901747385	EUROPEAN_ESCROWED_DIVIDEND	-2588.0558739563753	2020-08-28	EP3 SX5E MAR23 SX5E BDT	-7.927747122301928	-3992274.5632664966
SX5E MAR23 PATM | 01 MAR 23 | P | E | 3384.7100000000	7546a718-62b4-11e9-b160-4ad6f9df0bf5	343189ce-1f2e-11e9-a2d0-b3645e528b7a	31c336be-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	-345483.735853909	6209.684028	-343.23661993684584	0.2706327648071573	-113782.93950906441			-3528.668937611076	520.1412812579913	18.130201533306053	-0.427439242897416	122896.73525771126	3229913.006531204	EUROPEAN_ESCROWED_DIVIDEND	3588.6446990261866	2020-08-28	EP3 SX5E MAR23 SX5E BDT	8.971476153357266	4074026.773793128
SX5E MAR23 CATM | 01 MAR 23 | C | E | 3384.7100000000	75467a54-62b4-11e9-b160-4ad6f9df0bf5	343189ce-1f2e-11e9-a2d0-b3645e528b7a	31c336be-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	-191169.98525985453	-6209.684028	-277.73178286315414	-0.2706327648071573	-92068.08601913559			321.1553896660129	259.36893731363307	18.130201533306053	-0.427439242897416	-122896.73525771126	-1610599.1473958006	EUROPEAN_ESCROWED_DIVIDEND	1845.3872444472133	2020-08-28	EP3 SX5E MAR23 SX5E BDT	-8.971476153357266	-4074026.773793128
SX5E MAR22 C100 BOND | 01 MAR 23 | C | E | 3384.7100000000	75462b30-62b4-11e9-b160-4ad6f9df0bf5	343189ce-1f2e-11e9-a2d0-b3645e528b7a	31c336be-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	202381.92615892657	6209.684028	296.73927070333264	0.2725097831983391	98369.06823815478			-421.68869176553	285.78900032225465	18.130201533306053	0.44382791011214645	123832.91776101079	1774659.3906791916	EUROPEAN_ESCROWED_DIVIDEND	-1958.4658384520703	2020-08-28	EP3 SX5E MAR23 SX5E BDT	9.033699313024941	4105061.223777508
SX6E JUN22 P100 BOND | 28 JUN 22 | P | E | 250.2600000000	7d1b101e-62b4-11e9-b160-4ad6f9df0bf5	3410720c-1f2e-11e9-a2d0-b3645e528b7a	31c39c1c-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	8665.674033719193	-8043.6339720000005	24.44412617441739	-0.3556292861294865	4271.977710872056			207.73331711751686	9.768690305545654	23.66416861201424	0.37396141804167154	-8430.532946745621	-78575.76920363409	EUROPEAN_ESCROWED_DIVIDEND	-90.91133376513841	2020-08-28	EP3 SX6E JUN22 BDT	-1.2430310438083942	-29467.241808759973
SX6E JUN22 PATM | 28 JUN 22 | P | E | 250.2600000000	7d1b7c3e-62b4-11e9-b160-4ad6f9df0bf5	3410720c-1f2e-11e9-a2d0-b3645e528b7a	31c39c1c-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	-9363.448954706782	8043.6339720000005	-26.300055370012146	0.37318438107335195	-4596.329176740173			-240.7544840432096	10.726080077926895	23.66416861201424	-0.44964561750899706	8841.437702737305	86276.66210120519	EUROPEAN_ESCROWED_DIVIDEND	98.12694932281023	2020-08-28	EP3 SX6E JUN22 BDT	1.3043913671656873	30903.477202377704
SX6E JUN22 CCAP | 28 JUN 22 | C | E | 342.8562000000	7d1bd652-62b4-11e9-b160-4ad6f9df0bf5	3410720c-1f2e-11e9-a2d0-b3645e528b7a	31c39c1c-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	19923.52701843478	8043.6339720000005	75.10955665165908	0.7028047831687367	13126.5216682272			-263.08504639326407	27.76931958612694	20.101194954174357	-0.44964561750899706	14143.756323164203	223366.24240229567	EUROPEAN_ESCROWED_DIVIDEND	-194.08115536971573	2020-08-28	EP3 SX6E JUN22 BDT	2.456513558609686	49436.67147635585
SX6E JUN22 C0 BOND | 28 JUN 22 | C | E | .0001000000	7d1a1ab0-62b4-11e9-b160-4ad6f9df0bf5	3410720c-1f2e-11e9-a2d0-b3645e528b7a	31c39c1c-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	-1522.4044154077499	-8043.6339720000005	-158.8248912271738	0	-27757.03211531703			-53.85240366191581	327.18682700257887	36.66819935897361	0.37396141804167154	0	-2631771.0768688307	EUROPEAN_ESCROWED_DIVIDEND	15.323585585767027	2020-08-28	EP3 SX6E JUN22 BDT	0	0
SX6E JUN22 C100 BOND | 28 JUN 22 | C | E | 250.2600000000	7d1aee90-62b4-11e9-b160-4ad6f9df0bf5	3410720c-1f2e-11e9-a2d0-b3645e528b7a	31c39c1c-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	29113.309005175404	8043.6339720000005	134.3807650527564	0.3556292861294865	23485.054404444974			-212.57413189647218	88.40254983067493	23.66416861201424	0.37396141804167154	8430.532946745621	711077.7530294398	EUROPEAN_ESCROWED_DIVIDEND	-290.3393669122937	2020-08-28	EP3 SX6E JUN22 BDT	1.2430310438083942	29467.241808759973
SX6E JUN22 CATM | 28 JUN 22 | C | E | 250.2600000000	7d1b52ea-62b4-11e9-b160-4ad6f9df0bf5	3410720c-1f2e-11e9-a2d0-b3645e528b7a	31c39c1c-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	-28978.179240375302	-8043.6339720000005	-132.52483585716163	-0.37318438107335195	-23160.70293857686			154.76899935437095	85.48788618807939	23.66416861201424	-0.44964561750899706	-8841.437702737305	-687633.265536905	EUROPEAN_ESCROWED_DIVIDEND	288.8022263476643	2020-08-28	EP3 SX6E JUN22 BDT	-1.3043913671656873	-30903.477202377704
SX6E JUN22 P90 | 28 JUN 22 | P | E | 225.2340000000	7d1bfbe6-62b4-11e9-b160-4ad6f9df0bf5	3410720c-1f2e-11e9-a2d0-b3645e528b7a	31c39c1c-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	5987.633558071914	-8043.6339720000005	16.98199337731272	-0.25974545919561376	2967.858072586058			187.1988634564034	6.6427628959466745	25.175350676744223	-0.44964561750899706	-6546.839198106996	-53431.95329777778	EUROPEAN_ESCROWED_DIVIDEND	-62.9449441982829	2020-08-28	EP3 SX6E JUN22 BDT	-0.9078883035264288	-22883.167049143383
EPC SX5E MAR24 CATM | 25 MAR 24 | C | E | 3300.4800000000	82330571-62b4-11e9-b160-4ad6f9df0bf5	9cf553e0-522e-11e9-afe0-b874ad24a6c7	31c4b926-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	-527908.789325156	-11841.298852000002	-565.2952263133886	-0.44152972557731585	-187395.36752288835			-126.54496019993266	325.45100008277905	18.2828277854372	-0.3933895655195898	-275562.04738609924	-3853762.553662464	EUROPEAN_ESCROWED_DIVIDEND	5080.179353422885	2020-08-28	EPC SX5E MAR24 FID	-14.63671040288802	-9134881.87084919
EPC SX5E MAR24 CCAP | 25 MAR 24 | C | E | 5016.7296000000	82333a36-62b4-11e9-b160-4ad6f9df0bf5	9cf553e0-522e-11e9-afe0-b874ad24a6c7	31c4b926-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	81517.59026839446	11841.298852000002	70.81412807870865	0.15557752364629596	23474.883458091917			-332.95675393744716	20.908338812488154	15.478158854726495	-0.3933895655195898	82201.97290904653	247581.88837754304	EUROPEAN_ESCROWED_DIVIDEND	-719.7114753793061	2020-08-28	EPC SX5E MAR24 FID	5.1573949088747115	2724995.4019348924
EPC SX5E MAR24 C0 BOND | 25 MAR 24 | C | E | .0001000000	8232676e-62b4-11e9-b160-4ad6f9df0bf5	9cf553e0-522e-11e9-afe0-b874ad24a6c7	31c4b926-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	-44353.45609442109	-11841.298852000002	-1184.1298852000002	0	-392539.05694380007			-5661.347006082711	3094.8588411651485	47.85248777572438	0.6223334639454458	0	-36647148.44299093	EUROPEAN_ESCROWED_DIVIDEND	448.4451112953717	2020-08-28	EPC SX5E MAR24 FID	0	0
EPC SX5E MAR24 C100 BOND | 25 MAR 24 | C | E | 3300.4800000000	8232a92d-62b4-11e9-b160-4ad6f9df0bf5	9cf553e0-522e-11e9-afe0-b874ad24a6c7	31c4b926-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	566390.2720673891	11841.298852000002	616.0696765505306	0.4412765889540763	204227.09777650092			-441.27907168766546	370.1751423867099	18.2828277854372	0.6223334639454458	275893.96735507983	4383354.488582685	EUROPEAN_ESCROWED_DIVIDEND	-5473.0645935552775	2020-08-28	EPC SX5E MAR24 FID	14.628318923827628	9145885.017820897
EPC SX5E MAR24 P100 BOND | 25 MAR 24 | P | E | 3300.4800000000	8232bdcc-62b4-11e9-b160-4ad6f9df0bf5	9cf553e0-522e-11e9-afe0-b874ad24a6c7	31c4b926-e954-11ea-a590-49499a438f10	EQ-INDEXVOL2	EUR	818413.4479362582	-11841.298852000002	568.0602086494695	-0.4412765889540763	188311.95916729912			4471.782983599815	503.27975912173565	18.2828277854372	0.6223334639454458	-275893.96735507983	-5959486.033923046	EUROPEAN_ESCROWED_DIVIDEND	-8623.00372933027	2020-08-28	EPC SX5E MAR24 FID	-14.628318923827628	-9145885.017820897
SX5E APR22 PATM | 07 APR 22 | P | E | 3438.7800000000	82cb74e0-62b4-11e9-b160-4ad6f9df0bf5	ef4c78fe-1f2e-11e9-a2d0-b3645e528b7a	31ce36d6-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	1053.07257848268	-29.0801	1.6684262634745104	-0.0015249747909401132	553.0833063418002			19.38445001896886	439.05580529633767	18.270992163034332	-0.4438623769094494	-466.6378332157301	-12767.786723598028	EUROPEAN_ESCROWED_DIVIDEND	-10.830500590320915	2020-08-28	EPC SX5E APR22 ISPB	-0.05055291431966476	-15469.044171101452
SX5E APR22 C0 BOND | 07 APR 22 | C | E | .0001000000	82b96bb0-62b4-11e9-b160-4ad6f9df0bf5	ef4c78fe-1f2e-11e9-a2d0-b3645e528b7a	31ce36d6-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	18.6725307116925	29.0801	2.90801	0	964.005315			14.063883449689499	3229.8537327391455	55.69398201283951	0.2777044830967816	0	93924.46953342762	EUROPEAN_ESCROWED_DIVIDEND	-0.1875530468273842	2020-08-28	EPC SX5E APR22 ISPB	0	0
SX5E APR22 P90 | 07 APR 22 | P | E | 3094.9000000000	82cf6a64-62b4-11e9-b160-4ad6f9df0bf5	ef4c78fe-1f2e-11e9-a2d0-b3645e528b7a	31ce36d6-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	-711.4529220506649	29.0801	-1.1483708100834826	0.0013097034203203156	-380.6849235426745			-17.839507189208923	280.7371949408582	20.889340936262734	-0.4438623769094494	458.1976429581736	8163.865702599651	EUROPEAN_ESCROWED_DIVIDEND	7.354659949285036	2020-08-28	EPC SX5E APR22 ISPB	0.04341666838361846	15189.251864063457
SX5E APR22 C100 BOND | 07 APR 22 | C | E | 3438.7800000000	82ba5570-62b4-11e9-b160-4ad6f9df0bf5	ef4c78fe-1f2e-11e9-a2d0-b3645e528b7a	31ce36d6-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	-596.1049768232037	-29.0801	-1.2970536703390205	-0.001537309067573669	-429.97329171738534			5.233304045747605	219.3506966328457	18.270992163034332	0.2777044830967816	-470.4255637966053	-6378.740193152817	EUROPEAN_ESCROWED_DIVIDEND	5.793371763401814	2020-08-28	EPC SX5E APR22 ISPB	-0.05096179559006713	-15594.607439857466
SX5E APR22 P100 BOND | 07 APR 22 | P | E | 3438.7800000000	82ba746a-62b4-11e9-b160-4ad6f9df0bf5	ef4c78fe-1f2e-11e9-a2d0-b3645e528b7a	31ce36d6-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	-1010.8158110213691	29.0801	-1.6109563296609795	0.001537309067573669	-534.0320232826147			-16.37453388379933	412.953184128007	18.270992163034332	0.2777044830967816	470.4255637966053	12008.719889760856	EUROPEAN_ESCROWED_DIVIDEND	10.406006226637645	2020-08-28	EPC SX5E APR22 ISPB	0.05096179559006713	15594.607439857466
SX5E APR22 CATM | 07 APR 22 | C | E | 3438.7800000000	82cb569a-62b4-11e9-b160-4ad6f9df0bf5	ef4c78fe-1f2e-11e9-a2d0-b3645e528b7a	31ce36d6-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	572.4371850188708	29.0801	1.2395837365254894	0.0015249747909401132	410.92200865819973			-3.8964678584772137	205.4485742574036	18.270992163034332	-0.4438623769094494	466.6378332157301	5974.4650842627225	EUROPEAN_ESCROWED_DIVIDEND	-5.556280015463703	2020-08-28	EPC SX5E APR22 ISPB	0.05055291431966476	15469.044171101452
SX5E APR22 CCAP | 07 APR 22 | C | E | 4711.1286000000	82d01c66-62b4-11e9-b160-4ad6f9df0bf5	ef4c78fe-1f2e-11e9-a2d0-b3645e528b7a	31ce36d6-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	-32.569778680879	-29.0801	-0.059182481324569894	-0.0002457544849838154	-19.61899255909492			0.6986156664919861	4.105252115322465	14.208328859540476	-0.4438623769094494	-58.47895508040537	-119.38114203878881	EUROPEAN_ESCROWED_DIVIDEND	0.2917377096769294	2020-08-28	EPC SX5E APR22 ISPB	-0.008146761177213482	-1938.577360915438
EPC SX5E OCT23 CALL100 BOND | 19 OCT 23 | C | E | 3190.0900000000	722b8d6f-62b4-11e9-b160-4ad6f9df0bf5	ef4fffd8-1f2e-11e9-a2d0-b3645e528b7a	31d03d50-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	-769.8242988157261	-17.240905	-0.9541655674372707	-0.0006557622517519935	-316.3058856054552			0.8026903438273912	398.03589793126616	18.87009739223588	0.4951736673588091	-375.4762270583902	-6862.499102822657	EUROPEAN_ESCROWED_DIVIDEND	7.481193069629624	2020-08-28	EPC SX5E OCT23 FID	-0.021738518645578585	-12447.036926985635
EPC SX5E OCT23 CALL ATM | 19 OCT 23 | C | E | 3190.0900000000	722cf78a-62b4-11e9-b160-4ad6f9df0bf5	ef4fffd8-1f2e-11e9-a2d0-b3645e528b7a	31d03d50-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	731.0318811689878	17.240905	0.8947933795767316	0.0006614649829831193	296.6240053296865			0.12686602835932193	360.43134368922915	18.87009739223588	-0.4035877737802389	378.15862373817004	6214.1625555683495	EUROPEAN_ESCROWED_DIVIDEND	-7.083440521677763	2020-08-28	EPC SX5E OCT23 FID	0.021927564185890404	12535.958376920336
EPC SX5E OCT23 PUT100 BOND | 19 OCT 23 | P | E | 3190.0900000000	722bb745-62b4-11e9-b160-4ad6f9df0bf5	ef4fffd8-1f2e-11e9-a2d0-b3645e528b7a	31d03d50-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	-963.6292703719955	17.240905	-0.7699249325627294	0.0006557622517519935	-255.2301151445448			-6.7524032388701025	432.5016023178209	18.87009739223588	0.4951736673588091	375.4762270583902	7456.71903790933	EUROPEAN_ESCROWED_DIVIDEND	10.126703687568812	2020-08-28	EPC SX5E OCT23 FID	0.021738518645578585	12447.036926985635
EPC SX5E OCT23 CALL CAP | 19 OCT 23 | C | E | 4625.6300000000	722d5310-62b4-11e9-b160-4ad6f9df0bf5	ef4fffd8-1f2e-11e9-a2d0-b3645e528b7a	31d03d50-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	-145.7712552134406	-17.240905	-0.1453797193419386	-0.00031572909685415864	-48.19337696185264			0.6541760727972976	29.348232436819956	15.345339376180513	-0.4035877737802389	-146.78582357251787	-505.9900873611314	EUROPEAN_ESCROWED_DIVIDEND	1.3080760789172963	2020-08-28	EPC SX5E OCT23 FID	-0.010466419560715359	-4865.9500514289675
EPC SX5E OCT23 CALL0 BOND | 19 OCT 23 | C | E | .0001000000	722b4431-62b4-11e9-b160-4ad6f9df0bf5	ef4fffd8-1f2e-11e9-a2d0-b3645e528b7a	31d03d50-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	58.241797700410324	17.240905	1.7240905	0	571.53600075			8.260124185200317	3106.3685015020083	48.696452774613476	0.4951736673588091	0	53556.60422938848	EUROPEAN_ESCROWED_DIVIDEND	-0.5885117098468808	2020-08-28	EPC SX5E OCT23 FID	0	0
SX5E NOV23 P80 CREDEM | 13 NOV 23 | P | E | 2708.6240000000	bf0c2dee-7710-11e9-9400-98972329be46	c376abb4-baa1-11e9-a020-091cb4b8f405	31ce275e-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	50598.74219369883	-1319.046498	40.10720192351776	-0.03876704220704056	13295.537437646139			544.207979138041	287.2604917928735	21.403788651561474	-0.4019132717894248	-25656.904392955144	-378909.9457131475	EUROPEAN_ESCROWED_DIVIDEND	-534.6946808710414	2020-08-28	I05388	-1.2851274491633946	-850526.380626463
SX5E NOV23 CCAP CREDEM | 13 NOV 23 | C | E | 4062.9360000000	bf0bee42-7710-11e9-9400-98972329be46	c376abb4-baa1-11e9-a020-091cb4b8f405	31ce275e-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	15334.051500549696	791.4278987999999	15.990382403784292	0.024897809664083975	5300.811766854493			-39.60248297597834	88.88152633117056	16.101771205700494	-0.4019132717894248	12396.118772151007	70343.31962641518	EUROPEAN_ESCROWED_DIVIDEND	-141.98167776178516	2020-08-28	I05388	0.8253623903643837	410931.33729680587
SX5E NOV23 PATM CREDEM | 13 NOV 23 | P | E | 3385.7800000000	bf0b5d38-7710-11e9-9400-98972329be46	c376abb4-baa1-11e9-a020-091cb4b8f405	31ce275e-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	-97041.50528567319	1319.046498	-73.74865948843251	0.05197760826102945	-24447.680620415376			-704.3406142861074	601.654866927707	18.006394322771023	-0.4019132717894248	28939.697219479265	793610.7452256479	EUROPEAN_ESCROWED_DIVIDEND	1014.1605937727933	2020-08-28	I05388	1.7230577138531262	959350.9628257377
SX5E NOV23 C100 BOND CREDEM | 13 NOV 23 | C | E | 3385.7800000000	bf0af5a0-7710-11e9-9400-98972329be46	c376abb4-baa1-11e9-a020-091cb4b8f405	31ce275e-e954-11ea-a590-49499a438f10	VOL_STOCK_IDX_PR	EUR	53785.64552770679	1319.046498	63.054161367721655	0.0524350617011135	20902.454493399728			-84.47298527305433	309.647328091168	18.006394322771023	0.5160527597536421	29239.7167734488	408439.22373371216	EUROPEAN_ESCROWED_DIVIDEND	-518.217037316242	2020-08-28	I05388	1.7382222953919124	969296.6110398277
