BARRIER_SPREAD_DOWN	EXPIRY	MARKET_COUNTRY	SECURITY_DEATH	COMMENT_VALUE	QUOTATION	F_BARRIER_STYLE	DIGITAL_DES	SSL_SNAPSHOT_DATE	FIXING_TYPE	SSL_FEID	STARTDATE	F_QUANTO	STRIKE_MODE	EXPIRY_MATERIAL_ID	F_CASH_DELIVERY	UNDERLYINGID_FE	CLASSID	F_QPERCENTAGE	F_ADDFLOWS	BARRIER_REBATE	F_STARTMODE	LOTSIZE	FORWARD_START_DATE	PAYOUT	MARKET	DIGITAL_PAYOUT_CUR	UNDERLYINGID	BARRIER_WINDOW_START_DATE	TRADE_DATE	REF_DATE	F_DIGITAL_STANDARD	LAST_TRADING_DATE	CAP_VALUE	DISC_FACTOR	CURRENCY	QUANTITY	UNIT	MARGIN	QUANTO_FACTOR_TYPE	DELIVERY_DATE	MKT_TRDCLAUSE	F_MARGIN_CALL	F_CALL_PUT	BARRIER_REBATE_QUOTATION	QUANTITY_DIVISOR	EXPIRY_SHIFT	EXERCISE_STYLE	MULTIPLE	FLEX_FORMULA	AUTO_ROLL	QUANTO_CONVERSION_RATE	DESCRIPTION	FOREX_FACTOR	EXPIRY_LABEL	CONVERSION_TYPE_MULTICURRENCY	OTYPE	FLOOR_VALUE	PREMIUM_MODE	PAYOFF_RULE_DES	EXPIRY_ID	FLEX_TYPE	BARRIER_REBATE_TYPE	F_FLEX	CONTRACT	STRIKE	F_AMORTIZED	FIID	DIGITAL_PAYOUT	BARRIER_PERIOD	FLEX_BLOCK	AMERICAN_EUROPEAN	QUANTITY_CURRENCY	EXPIRY_STRUCT_WRNT	BARRIER_EXERCISE_STYLE	BARRIER	RIC0	RIC2	RIC1	RIC3	F_ISEXOTIC	PARITY	PAYOFF_RULE	SHIFTER	F_COMPO	EXPIRY_SET_ID	MKT_SETTLRULE	EXPIRY_SET_DESCRIPTION	BARRIER_NATURE	BARRIER_SPREAD_UP	INSTRUMENTID_FE	BARRIER_VALUE2	CAP	F_REBATE_PAYMENT	COMMENT1	COMMENT0	BARRIER_VALUE	BARRIER_WINDOW_END_DATE	EXPIRY_SET	F_CUTOFF	F_COMMODITY_WARRANT	STRIKE_KIND	FORWARD_START_STYLE	QUOTATION_ENDDATE	QUOTATION_STARTDATE	TRADING_SYMBOL	EXPIRY_RULE	MATURITY_COUNT	STARDATE_RULE	MATURITY	CLEARING_CENTER_NAME	FLEX_TYPE_DES	EXPIRY_DYN	FORM_FACTOR	UNDERLYING_EXPIRYLABEL	QUANTO_CURR	FORWARD_START_END_DATE	IS_FORWARD_START	F_CASH_DELIVERY_DETT	KNOCKSTATUS	CALL_DATE	DAYSTD	DAYSTM	F_CAPGAR	F_CERTIFICATE	F_CPPI	F_MULTIPAYMENT	F_NOMINALMODE	PERC_CAPGAR	PREMIUM_DATE	F_AUTOCALL	COMPLIANCE	FV_LEVEL
	20201218							30200831		TBRX					P	TIT						1000.0000000000					L_S_ef9e0240-1f2a-11e9-a2d0-b3645e528b7a_TIT_TBRX			20200831					EUR								C				A					TIT0L0.44		DEC 20											0.4400000000		O_4d4f3d96-1f30-11e9-a2d0-b3645e528b7a_TIT0L0.44 | 18 DEC 20 | C | A | .4400000000_TBRX				A																			TIT0L0.44 | 18 DEC 20 | C | A | .4400000000												0															N															
	20210618							30200831		TBRX					C	FIB0I | SEP 20						2.5000000000					L_S_87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc_FIB0I | SEP 20_TBRX			20200831					EUR								C				E					MIBO1F20500		JUN 21											20500.0000000000		O_9b80a62c-b44d-11ea-91c0-94d1ccfa987c_MIBO1F20500 | 18 JUN 21 | C | E | 20500.0000000000_TBRX				E																			MIBO1F20500 | 18 JUN 21 | C | E | 20500.0000000000												0															N															
	20200918							30200831		TBRX					C	FIB0I | SEP 20						2.5000000000					L_S_87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc_FIB0I | SEP 20_TBRX			20200831					EUR								C				E					MIBO0I22500		SEP 20											22500.0000000000		O_87f670ce-ddc9-11e9-9eb0-e7766f5ef7bc_MIBO0I22500 | 18 SEP 20 | C | E | 22500.0000000000_TBRX				E																			MIBO0I22500 | 18 SEP 20 | C | E | 22500.0000000000												0															N															
	20201218							30200831		TBRX					C	ESTX SD 30 PR						10.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								P				E					OEDV 202012 P 1250		DEC 20											1250.0000000000		O_0595521a-64f3-11ea-8ed0-36b1606dc9af_OEDV 202012 P 1250 | 18 DEC 20 | P | E | 1250.0000000000_TBRX				E																			OEDV 202012 P 1250 | 18 DEC 20 | P | E | 1250.0000000000												0															N															
	20201207							30200831		TBRX					C	TIT						0.1000000000					L_S_ef9e0240-1f2a-11e9-a2d0-b3645e528b7a_TIT_TBRX			20200831					EUR								C				E					BI CW CALL TELECOM ITALIA 0,7 E 071220		DEC 20											0.7000000000		L_S_4053aeb2-1659-11ea-b3f0-689a4e2fd020_I05979_TBRX				E																			I05979												0															N															
	20210618							30200831		TBRX					C	FIB0I | SEP 20						2.5000000000					L_S_87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc_FIB0I | SEP 20_TBRX			20200831					EUR								P				E					MIBO1R20000		JUN 21											20000.0000000000		O_4d7630a4-1f30-11e9-a2d0-b3645e528b7a_MIBO1R20000 | 18 JUN 21 | P | E | 20000.0000000000_TBRX				E																			MIBO1R20000 | 18 JUN 21 | P | E | 20000.0000000000												0															N															
	20210319							30200831		TBRX					P	ENI						500.0000000000					L_S_ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a_ENI_TBRX			20200831					EUR								P				A					ENI1O8.60		MAR 21											8.6000000000		O_efb6e47a-6cd3-11ea-a480-53318575c5c6_ENI1O8.60 | 19 MAR 21 | P | A | 8.6000000000_TBRX				A																			ENI1O8.60 | 19 MAR 21 | P | A | 8.6000000000												0															N															
	20201207							30200831		TBRX					C	BAMI						0.1000000000					L_S_ef9d1268-1f2a-11e9-a2d0-b3645e528b7a_BAMI_TBRX			20200831					EUR								C				E					BI CW CALL BANCO BPM 1,35 E 071220		DEC 20											1.3500000000		L_S_b3d56f12-90e6-11ea-b430-b3e2b66d25c3_I06408_TBRX				E																			I06408												0															N															
	20201218							30200831		TBRX					P	TIT						1000.0000000000					L_S_ef9e0240-1f2a-11e9-a2d0-b3645e528b7a_TIT_TBRX			20200831					EUR								C				A					TIT0L0.42		DEC 20											0.4200000000		O_fff6f180-2553-11ea-af50-2dba816f6810_TIT0L0.42 | 18 DEC 20 | C | A | .4200000000_TBRX				A																			TIT0L0.42 | 18 DEC 20 | C | A | .4200000000												0															N															
	20200918							30200831		TBRX					P	SAP						100.0000000000					L_S_ef9db89e-1f2a-11e9-a2d0-b3645e528b7a_SAP_TBRX			20200831					EUR								P				A					SAP 202009 P 100		SEP 20											100.0000000000		O_b926f6d0-ddc1-11e9-9eb0-e7766f5ef7bc_SAP 202009 P 100 | 18 SEP 20 | P | A | 100.0000000000_TBRX				A																			SAP 202009 P 100 | 18 SEP 20 | P | A | 100.0000000000												0															N															
	20251126							30200831		TBRX					C	ESTX UTIL PR						1.0000000000					L_S_7d17b12c-5151-11e9-b8d0-ec23cf8de3db_ESTX UTIL PR_TBRX			20200831					EUR								C				E							NOV 25											279.5300000000		O_bc261634-9e9d-11ea-a0a0-6b77645bee53_OPT_SX6E NOV25 CATM - 4773 | 26 NOV 25 | C | E | 279.5300000000_TBRX				E																			OPT_SX6E NOV25 CATM - 4773 | 26 NOV 25 | C | E | 279.5300000000												0															N															
	20211217							30200831		TBRX					C	FESX 202009 | SEP 20						10.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								P				E					OESX 202112 P 1200		DEC 21											1200.0000000000		O_f9573756-1f30-11e9-a2d0-b3645e528b7a_OESX 202112 P 1200 | 17 DEC 21 | P | E | 1200.0000000000_TBRX				E																			OESX 202112 P 1200 | 17 DEC 21 | P | E | 1200.0000000000												0															N															
	20260624							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								C				E							JUN 26											1277.9600000000		O_25bb16c8-9885-11e9-aad0-484e8dce6db3_SD3E JUN19 BDT C66.66 7Y | 24 JUN 26 | C | E | 1277.9600000000_TBRX				E																			SD3E JUN19 BDT C66.66 7Y | 24 JUN 26 | C | E | 1277.9600000000												0															N															
	20200907							30200831		TBRX					C	VOLKSWAGEN PREF						0.1000000000					L_S_efa15aa8-1f2a-11e9-a2d0-b3645e528b7a_VOLKSWAGEN PREF_TBRX			20200831					EUR								C				E					BI CW CALL VOLKSWAGEN 210 E 070920		SEP 20											210.0000000000		L_S_4076c2bc-1659-11ea-b3f0-689a4e2fd020_I05991_TBRX				E																			I05991												0															N															
	20260729							30200831		TBRX					C	ESTX UTIL PR						1.0000000000					L_S_7d17b12c-5151-11e9-b8d0-ec23cf8de3db_ESTX UTIL PR_TBRX			20200831					EUR								C				E							JUL 26											446.1402000000		O_7e83a462-aef7-11ea-8700-3d076c78611f_OPT_SX6E JUL26 CCAP - 5112 | 29 JUL 26 | C | E | 446.1402000000_TBRX				E																			OPT_SX6E JUL26 CCAP - 5112 | 29 JUL 26 | C | E | 446.1402000000												0															N															
	20210216							30200831		TBRX					C	FESX 202009 | SEP 20						1.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								C				E							FEB 21											1635.2750000000		O_817f26c2-62b4-11e9-b160-4ad6f9df0bf5_EP CED SX5E FEB26 C50 2Y | 16 FEB 21 | C | E | 1635.2750000000_TBRX				E																			EP CED SX5E FEB26 C50 2Y | 16 FEB 21 | C | E | 1635.2750000000												0															N															
	20231215							30200831		TBRX					P	ENI						500.0000000000					L_S_ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a_ENI_TBRX			20200831					EUR								P				A					ENI3X10		DEC 23											10.0000000000		O_98b2c7b6-494d-11e9-9970-3027219c6795_ENI3X10 | 15 DEC 23 | P | A | 10.0000000000_TBRX				A																			ENI3X10 | 15 DEC 23 | P | A | 10.0000000000												0															N															
	20201120							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								C				E							NOV 20											41.4452900000		O_f16b40aa-0c3d-11ea-a960-70eafec178a3_EPC SD3E NOV26 CNP 1Y CAP | 20 NOV 20 | C | E | 41.4452900000_TBRX				E																			EPC SD3E NOV26 CNP 1Y CAP | 20 NOV 20 | C | E | 41.4452900000												0															N															
	20211217							30200831		TBRX					C	FIB0I | SEP 20						2.5000000000					L_S_87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc_FIB0I | SEP 20_TBRX			20200831					EUR								P				E					MIBO1X19000		DEC 21											19000.0000000000		O_4cfc8d26-1f30-11e9-a2d0-b3645e528b7a_MIBO1X19000 | 17 DEC 21 | P | E | 19000.0000000000_TBRX				E																			MIBO1X19000 | 17 DEC 21 | P | E | 19000.0000000000												0															N															
	20230222							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								C				E							FEB 23											1194.0663670000		O_34996974-5a5e-11ea-ba40-96f751be5152_0_EUR_SELDIV C 1194.066 23 - 5519 | 22 FEB 23 | C | E | 1194.0663670000_TBRX				E																			0_EUR_SELDIV C 1194.066 23 - 5519 | 22 FEB 23 | C | E | 1194.0663670000												0															N															
	20201116							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								C				E							NOV 20											82.7090600000		O_7dc94bca-62b4-11e9-b160-4ad6f9df0bf5_EPC SD3E NOV21 CNP 2Y CAP | 16 NOV 20 | C | E | 82.7090600000_TBRX				E																			EPC SD3E NOV21 CNP 2Y CAP | 16 NOV 20 | C | E | 82.7090600000												0															N															
	20201218							30200831		TBRX					P	SOC.GENERAL						100.0000000000					L_S_efa29a76-1f2a-11e9-a2d0-b3645e528b7a_SOC.GENERAL_TBRX			20200831					EUR								C				A					SGE 202012 C 31		DEC 20											31.0000000000		O_e0ea8452-39b6-11e9-aa00-490041a9bcec_SGE 202012 C 31 | 18 DEC 20 | C | A | 31.0000000000_TBRX				A																			SGE 202012 C 31 | 18 DEC 20 | C | A | 31.0000000000												0															N															
	20221216							30200831		TBRX					P	ENEL						500.0000000000					L_S_ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a_ENEL_TBRX			20200831					EUR								C				A					ENEL2L8.40		DEC 22											8.4000000000		O_97de7aa6-494d-11e9-9970-3027219c6795_ENEL2L8.40 | 16 DEC 22 | C | A | 8.4000000000_TBRX				A																			ENEL2L8.40 | 16 DEC 22 | C | A | 8.4000000000												0															N															
	20211217							30200831		TBRX					P	REPSOL						100.0000000000					L_S_efa2e81e-1f2a-11e9-a2d0-b3645e528b7a_REPSOL_TBRX			20200831					EUR								P				A					REP 202112 P 12		DEC 21											12.0000000000		O_e2242c1a-39b6-11e9-aa00-490041a9bcec_REP 202112 P 12 | 17 DEC 21 | P | A | 12.0000000000_TBRX				A																			REP 202112 P 12 | 17 DEC 21 | P | A | 12.0000000000												0															N															
	20201218							30200831		TBRX					P	ENI						500.0000000000					L_S_ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a_ENI_TBRX			20200831					EUR								P				A					ENI0X16		DEC 20											16.0000000000		O_4dce8f2e-1f30-11e9-a2d0-b3645e528b7a_ENI0X16 | 18 DEC 20 | P | A | 16.0000000000_TBRX				A																			ENI0X16 | 18 DEC 20 | P | A | 16.0000000000												0															N															
	20211026							30200831		TBRX					C	FESX 202009 | SEP 20						1.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								C				E							OCT 21											0.0001000000		O_8492ea56-62b4-11e9-b160-4ad6f9df0bf5_STXE OCT21 C0 BOND | 26 OCT 21 | C | E | .0001000000_TBRX				E																			STXE OCT21 C0 BOND | 26 OCT 21 | C | E | .0001000000												0															N															
	20200907							30200831		TBRX					C	ENEL						0.1000000000					L_S_ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a_ENEL_TBRX			20200831					EUR								C				E					BI CW CALL ENEL 9 E 070920		SEP 20											9.0000000000		L_S_d3bfafea-5211-11ea-8640-38c7f938b954_I06130_TBRX				E																			I06130												0															N															
	20210618							30200831		TBRX					P	ENI						500.0000000000					L_S_ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a_ENI_TBRX			20200831					EUR								C				A					ENI1F16		JUN 21											16.0000000000		O_4cf049d0-1f30-11e9-a2d0-b3645e528b7a_ENI1F16 | 18 JUN 21 | C | A | 16.0000000000_TBRX				A																			ENI1F16 | 18 JUN 21 | C | A | 16.0000000000												0															N															
	20221216							30200831		TBRX					P	ENI						500.0000000000					L_S_ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a_ENI_TBRX			20200831					EUR								C				A					ENI2L10		DEC 22											10.0000000000		O_9829f6b6-494d-11e9-9970-3027219c6795_ENI2L10 | 16 DEC 22 | C | A | 10.0000000000_TBRX				A																			ENI2L10 | 16 DEC 22 | C | A | 10.0000000000												0															N															
	20231113							30200831		TBRX					C	FESX 202009 | SEP 20						1.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								X				X					BI EUS50CPP100%E151123		NOV 23											0.0000000000		L_S_ef17cb72-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX5E NOV23 IPB_TBRX				X																			EP3 SX5E NOV23 IPB												0															N															
	20230329							30200831		TBRX					C	ESTX UTIL PR						1.0000000000					L_S_7d17b12c-5151-11e9-b8d0-ec23cf8de3db_ESTX UTIL PR_TBRX			20200831					EUR								P				E							MAR 23											247.1995000000		O_7d8ffaf0-62b4-11e9-b160-4ad6f9df0bf5_SX6E MAR23 P PROT | 29 MAR 23 | P | E | 247.1995000000_TBRX				E																			SX6E MAR23 P PROT | 29 MAR 23 | P | E | 247.1995000000												0															N															
	20211026							30200831		TBRX					C	FESX 202009 | SEP 20						1.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								P				E							OCT 21											3418.2300000000		O_bb497bde-9e9d-11ea-a0a0-6b77645bee53_OPT_STXE OCT21 PATM - 3587 | 26 OCT 21 | P | E | 3418.2300000000_TBRX				E																			OPT_STXE OCT21 PATM - 3587 | 26 OCT 21 | P | E | 3418.2300000000												0															N															
	20220428							30200831		TBRX					C	FESX 202009 | SEP 20						1.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								C				E							APR 22											0.0001000000		O_8154b8f7-62b4-11e9-b160-4ad6f9df0bf5_SX5E APR22 C0 BOND | 28 APR 22 | C | E | .0001000000_TBRX				E																			SX5E APR22 C0 BOND | 28 APR 22 | C | E | .0001000000												0															N															
	20211217							30200831		TBRX					C	FESX 202009 | SEP 20						10.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								P				E					OESX 202112 P 3000		DEC 21											3000.0000000000		O_f3837664-1f30-11e9-a2d0-b3645e528b7a_OESX 202112 P 3000 | 17 DEC 21 | P | E | 3000.0000000000_TBRX				E																			OESX 202112 P 3000 | 17 DEC 21 | P | E | 3000.0000000000												0															N															
	20211217							30200831		TBRX					C	S&P 500 INDEX						1.0000000000					L_S_7d11f02a-5151-11e9-b8d0-ec23cf8de3db_S&P 500 INDEX_TBRX			20200831					USD								C				E							DEC 21											2800.0000000000		O_c1976394-7710-11e9-9400-98972329be46_SPX DEC21 CALL 2800- SOCGEN | 17 DEC 21 | C | E | 2800.0000000000_TBRX				E																			SPX DEC21 CALL 2800- SOCGEN | 17 DEC 21 | C | E | 2800.0000000000												0															N															
	20220715							30200831		TBRX					C	FESB 202009 | SEP 20						1.0000000000					L_S_4997fdf0-254c-11ea-af50-2dba816f6810_FESB 202009 | SEP 20_TBRX			20200831					EUR								P				E							JUL 22											80.6310000000		O_8581a182-62b4-11e9-b160-4ad6f9df0bf5_SX7E JUL22 P90 | 15 JUL 22 | P | E | 80.6310000000_TBRX				E																			SX7E JUL22 P90 | 15 JUL 22 | P | E | 80.6310000000												0															N															
	20230301							30200831		TBRX					C	FESX 202009 | SEP 20						1.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								C				E							MAR 23											0.0001000000		O_75460c22-62b4-11e9-b160-4ad6f9df0bf5_SX5E MAR23 C0 BOND | 01 MAR 23 | C | E | .0001000000_TBRX				E																			SX5E MAR23 C0 BOND | 01 MAR 23 | C | E | .0001000000												0															N															
	20211123							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								C				E							NOV 21											0.0001000000		O_71820186-62b4-11e9-b160-4ad6f9df0bf5_SD3E NOV21 CALL0 BOND | 23 NOV 21 | C | E | .0001000000_TBRX				E																			SD3E NOV21 CALL0 BOND | 23 NOV 21 | C | E | .0001000000												0															N															
	20201016							30200831		TBRX					P	UCG						500.0000000000					L_S_efa29670-1f2a-11e9-a2d0-b3645e528b7a_UCG_TBRX			20200831					EUR								P				A					UCG0V7.60		OCT 20											7.6000000000		O_43a910a8-ca4e-11ea-bfb0-7047c6039bd4_UCG0V7.60 | 16 OCT 20 | P | A | 7.6000000000_TBRX				A																			UCG0V7.60 | 16 OCT 20 | P | A | 7.6000000000												0															N															
	20210211							30200831		TBRX					C	FESX 202009 | SEP 20						1.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								C				E							FEB 21											1622.3950000000		O_c114f2b0-7710-11e9-9400-98972329be46_SX5E FEB21 CALL50 OTC - EPSILON | 11 FEB 21 | C | E | 1622.3950000000_TBRX				E																			SX5E FEB21 CALL50 OTC - EPSILON | 11 FEB 21 | C | E | 1622.3950000000												0															N															
	20261218							30200831		TBRX					C	FESX 202009 | SEP 20						10.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								C				E					OESX 202612 C 3500		DEC 26											3500.0000000000		O_f9f8e038-1f30-11e9-a2d0-b3645e528b7a_OESX 202612 C 3500 | 18 DEC 26 | C | E | 3500.0000000000_TBRX				E																			OESX 202612 C 3500 | 18 DEC 26 | C | E | 3500.0000000000												0															N															
	20200918							30200831		TBRX					P	ENEL						500.0000000000					L_S_ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a_ENEL_TBRX			20200831					EUR								P				A					ENEL0U6.20		SEP 20											6.2000000000		O_88517870-ddc9-11e9-9eb0-e7766f5ef7bc_ENEL0U6.20 | 18 SEP 20 | P | A | 6.2000000000_TBRX				A																			ENEL0U6.20 | 18 SEP 20 | P | A | 6.2000000000												0															N															
	20200925							30200831		TBRX					C	G						1.0000000000					L_S_ef9f4880-1f2a-11e9-a2d0-b3645e528b7a_G_TBRX			20200831					EUR								P				E							SEP 20											10.9200000000		O_bba001c0-9e9d-11ea-a0a0-6b77645bee53_OPT_EP3 G SEPT20 PUT ATM - 3889 | 25 SEP 20 | P | E | 10.9200000000_TBRX				E																			OPT_EP3 G SEPT20 PUT ATM - 3889 | 25 SEP 20 | P | E | 10.9200000000												0															N															
	20220125							30200831		TBRX					C	FIB0I | SEP 20						1.0000000000					L_S_87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc_FIB0I | SEP 20_TBRX			20200831					EUR								C				E							JAN 22											9885.7750000000		O_7d397950-62b4-11e9-b160-4ad6f9df0bf5_EP CED FTMIB JAN25 C50 3Y | 25 JAN 22 | C | E | 9885.7750000000_TBRX				E																			EP CED FTMIB JAN25 C50 3Y | 25 JAN 22 | C | E | 9885.7750000000												0															N															
	20240508							30200831		TBRX					C	FESX 202009 | SEP 20						1.0000000000					L_S_f67d7c3e-1f30-11e9-a2d0-b3645e528b7a_FESX 202009 | SEP 20_TBRX			20200831					EUR								P				E							MAY 24											3361.0500000000		O_bbf1c178-7710-11e9-9400-98972329be46_SX5E MAY24 PATM | 08 MAY 24 | P | E | 3361.0500000000_TBRX				E																			SX5E MAY24 PATM | 08 MAY 24 | P | E | 3361.0500000000												0															N															
	20240627							30200831		TBRX					C	ESTX SD 30 PR						1.0000000000					L_S_7d175f42-5151-11e9-b8d0-ec23cf8de3db_ESTX SD 30 PR_TBRX			20200831					EUR								C				E							JUN 24											2714.4640000000		O_bbcefa8e-9e9d-11ea-a0a0-6b77645bee53_OPT_SD3E JUN24 CCAP - 4179 | 27 JUN 24 | C | E | 2714.4640000000_TBRX				E																			OPT_SD3E JUN24 CCAP - 4179 | 27 JUN 24 | C | E | 2714.4640000000												0															N															
	20220707							30200831		TBRX					C	ENEL						1.0000000000					L_S_ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a_ENEL_TBRX			20200831					EUR								P				E							JUL 22											4.6183000000		O_bbf37ad0-9e9d-11ea-a0a0-6b77645bee53_OPT_EPC ENEL JULY22 PUT95 - 4642 | 07 JUL 22 | P | E | 4.6183000000_TBRX				E																			OPT_EPC ENEL JULY22 PUT95 - 4642 | 07 JUL 22 | P | E | 4.6183000000												0															N															
	20200918							30200831		TBRX					P	PST						500.0000000000					L_S_efa10eea-1f2a-11e9-a2d0-b3645e528b7a_PST_TBRX			20200831					EUR								C				A					PST0I8		SEP 20											8.0000000000		O_88e7bd08-ddc9-11e9-9eb0-e7766f5ef7bc_PST0I8 | 18 SEP 20 | C | A | 8.0000000000_TBRX				A																			PST0I8 | 18 SEP 20 | C | A | 8.0000000000												0															N															
	20201218							30200831		TBRX					P	MB						500.0000000000					L_S_ef9cb372-1f2a-11e9-a2d0-b3645e528b7a_MB_TBRX			20200831					EUR								P				A					MB0X5.60		DEC 20											5.6000000000		O_98cd309c-494d-11e9-9970-3027219c6795_MB0X5.60 | 18 DEC 20 | P | A | 5.6000000000_TBRX				A																			MB0X5.60 | 18 DEC 20 | P | A | 5.6000000000												0															N															
	20201218							30200831		TBRX					P	BMW						100.0000000000					L_S_efa09e6a-1f2a-11e9-a2d0-b3645e528b7a_BMW_TBRX			20200831					EUR								P				A					BMW 202012 P 64		DEC 20											64.0000000000		O_dd4bdada-39b6-11e9-aa00-490041a9bcec_BMW 202012 P 64 | 18 DEC 20 | P | A | 64.0000000000_TBRX				A																			BMW 202012 P 64 | 18 DEC 20 | P | A | 64.0000000000												0															N															
	20230224							30200831		TBRX					C	DJ GBL TITANS						1.0000000000					L_S_7d16d46e-5151-11e9-b8d0-ec23cf8de3db_DJ GBL TITANS_TBRX			20200831					USD								X				X					IMI-EP DOW JONES GLOBAL TITANS 50 28FB23		FEB 23											0.0000000000		L_S_3424c2d4-1f2e-11e9-a2d0-b3645e528b7a_EPC DJGT FEB23 BDT_TBRX				X																			EPC DJGT FEB23 BDT												0															N															
