Bof_20200828
POSITIONID_FE	SETTLEMENTDATE	QUANTITY	AVERAGE_PRICE	REF_DATE	TBRICKS_INSTRUMENT_ID
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX7E MAR23 CNP 5Y CAP - 4033 | 03 MAR 22 | C | E | 3.5403000000 | XXXX | Internal	2020-08-28	23006.52447	56.65887598263145	2020-08-28	bbbc5528-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OEXD 202012 C 100 | 18 DEC 20 | C | E | 100.0000000000 | XEUR | Eurex NTA	2020-08-28	-1000	2.4	2020-08-28	f37eaaf8-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESB 202012 C 120 | 18 DEC 20 | C | E | 120.0000000000 | XEUR | Eurex NTA	2020-08-28	1500	0.946762159151356	2020-08-28	f936cb1a-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Futures | Financial Futures | CAC40SEP0 | SEP 20 | XMON | Reuters Elektron	2020-08-28	95	4926.5	2020-08-28	b2243eaa-ddc7-11e9-9eb0-e7766f5ef7bc
EQ-INDEXVOL2 | EUR | Equities | Rights | Warrants Call | I06345 | SEDX | BIT SEDEX	2020-08-28	-5000	0.2519199999999997	2020-08-28	b3cdffca-90e6-11ea-b430-b3e2b66d25c3
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | VARIAN MEDICAL | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a589cfa-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | KKR AND CO CL A | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a7f2cf8-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CORNING USD | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5b1328fe-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | RAYMOND JAMES | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a94bcf8-1f2e-11e9-a2d0-b3645e528b7a
LONG_ONLY | EUR | Equities | Equities | Common/Ordinary shares | MB | MTAA | BIT MTA	2020-08-28	0	0	2020-08-28	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a
LONG_ONLY | EUR | Equities | Equities | Common/Ordinary shares | EXSY | XAIM | BIT MTA	2020-08-28	51642	2.654740714921963	2020-08-28	efa2b966-1f2a-11e9-a2d0-b3645e528b7a
LONG_ONLY | EUR | Equities | Equities | Common/Ordinary shares | EDF | XPAR | Euronext Optiq	2020-08-28	0	0	2020-08-28	6e475f06-1f2b-11e9-a2d0-b3645e528b7a
LONG_ONLY | EUR | Equities | Equities | Common/Ordinary shares | LDO | MTAA | BIT MTA	2020-08-28	70000	7.567693485714286	2020-08-28	efa08e84-1f2a-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Call | MIBO0I24000 | 18 SEP 20 | C | E | 24000.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	-45	1149.4444444444443	2020-08-28	88eca5b6-ddc9-11e9-9eb0-e7766f5ef7bc
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_STXE OCT21 CATM - 3587 | 26 OCT 21 | C | E | 3418.2300000000 | XXXX | Internal	2020-08-28	-10207.327159	137.6757934077527	2020-08-28	bb48450c-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E OCT22 PATM - 3893 | 14 OCT 22 | P | E | 3008.7200000000 | XXXX | Internal	2020-08-28	737.8547400000001	421.17253338260537	2020-08-28	bba3fd16-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Futures | Financial Futures | FDAX 202009 | SEP 20 | XEUR | Eurex NTA	2020-08-28	19	12956.842105263158	2020-08-28	4997833e-254c-11ea-af50-2dba816f6810
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX6E MAR23 PATM - 4061 | 29 MAR 23 | P | E | 260.2100000000 | XXXX | Internal	2020-08-28	17220.707049999997	26.039378552989046	2020-08-28	bbc2e910-9e9d-11ea-a0a0-6b77645bee53
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | HALLIBURTON CO | XNYS | Virtu	2020-08-28	5752	11.998068497913769	2020-08-28	5a38b8e0-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | TRIPADVISOR INC USD | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5af1e360-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CHECK PT SFTWRE | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a6ee1e0-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | NATIONAL OILWELL VARCO INC | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5a759d64-1f2e-11e9-a2d0-b3645e528b7a
TED-EQUITY-2 | EUR | Equities | Equities | Common/Ordinary shares | UCG | MTAA | BIT MTA	2020-09-01	-200000	8.40199513	2020-08-28	efa29670-1f2a-11e9-a2d0-b3645e528b7a
TED-EQUITY-2 | EUR | Equities | Equities | Common/Ordinary shares | MB | MTAA | BIT MTA	2020-08-28	0	0	2020-08-28	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a
EQIDXVOTC | EUR | Equities | Options | Put | FTMIB X 15000 DEC20 OTC - STRD DESK2 | 18 DEC 20 | P | E | 15000.0000000000 | XXXX | OTC Derivatives	2020-08-28	875	3307	2020-08-28	beeb3288-7710-11e9-9400-98972329be46
EQIDXVOTC | EUR | Equities | Options | Call | OTC SD3E C1300 DEC25 - STRUCT | 19 DEC 25 | C | E | 1300.0000000000 | XOFF | OTC Derivatives	2020-08-28	10000	146	2020-08-28	9e69fed6-e78a-11ea-b7f0-9b329fe26e9b
EQIDXVOTC | EUR | Equities | Options | Put | DJES50 X3425 22 IFIS | 16 DEC 22 | P | E | 3425.0000000000 | None | OTC Derivatives	2020-08-28	0	0	2020-08-28	b7a2aa9e-4d7d-11ea-8480-8ec09ba89a42
EQIDXVOTC | EUR | Equities | Options | Call | OTC SD3E C1850 DEC24 - STRUCT | 20 DEC 24 | C | E | 1850.0000000000 | XOFF | OTC Derivatives	2020-08-28	14000	132	2020-08-28	bd78fa66-7710-11e9-9400-98972329be46
EQIDXVOTC | EUR | Equities | Options | Call | SX5E MAR22 CALL50 OTC 2 - EPSILON MAR26 | 14 MAR 22 | C | E | 1732.0000000000 | None | OTC Derivatives	2020-08-28	0.0002800000000107161	52071029.227650106	2020-08-28	c0d84644-7710-11e9-9400-98972329be46
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OESX 202512 P 3600 | 19 DEC 25 | P | E | 3600.0000000000 | XEUR | Eurex NTA	2020-08-28	-1000	823.629304315546	2020-08-28	f953461e-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Futures | Financial Futures | FESU 202009 | SEP 20 | XEUR | Eurex NTA	2020-08-28	3272	334.20901589242055	2020-08-28	4998a642-254c-11ea-af50-2dba816f6810
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_EPC CAC40 OCT23 CALL ATM - 4726 | 10 OCT 23 | C | E | 5095.9800000000 | XXXX | Internal	2020-09-01	13.73631	406.5230344159999	2020-08-28	bc0a157e-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_FTMIB FEB24 CATM - 4844 | 30 JAN 24 | C | E | 19701.6000000000 | XXXX | Internal	2020-08-31	0.31723124999999996	2284.73590684	2020-08-28	bc3ae96a-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E JAN24 CCAP - 4855 | 24 JAN 24 | C | E | 4739.1450000000 | XXXX | Internal	2020-08-31	-31.65128	30.1136278396	2020-08-28	bc44a96e-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Futures | Financial Futures | FSTH 202009 | SEP 20 | XEUR | Eurex NTA	2020-08-28	877	919.1500570125428	2020-08-28	499a2436-254c-11ea-af50-2dba816f6810
EQ-INDEXVOL2 | EUR | Equities | Options | Call | MIBO1F27000 | 18 JUN 21 | C | E | 27000.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	47	391.4468085106383	2020-08-28	4e2ae332-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Rights | Warrants Call | I05853 | SEDX | BIT SEDEX	2020-08-28	-150000	0.017933333333333332	2020-08-28	40768eaa-1659-11ea-b3f0-689a4e2fd020
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E MAR23 PATM - 4031 | 01 MAR 23 | P | E | 3384.7100000000 | XXXX | Internal	2020-08-28	4193.85597	667.5592257687324	2020-08-28	bbb34e42-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | USD | Equities | Miscellaneous | Combined Instruments | EP3 DJGT SEP20 BDT | ETLX | EuroTLX Equities	2020-08-28	0	0	2020-08-28	341e7064-1f2e-11e9-a2d0-b3645e528b7a
VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E JAN25 CATM - 4412 | 29 JAN 25 | C | E | 2148.6800000000 | XXXX | Internal	2020-09-01	-0.930804	9.17401115426	2020-08-28	bbe03c40-9e9d-11ea-a0a0-6b77645bee53
VOL_STCK_AA_PR | EUR | Equities | Miscellaneous | Combined Instruments | CERT SD3E NOV25 BDT | ETLX | EuroTLX Equities	2020-08-28	-80662	987.3511459028688	2020-08-28	34252d14-1f2e-11e9-a2d0-b3645e528b7a
VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_DDAXK MAY23 CATM - 4144 | 29 MAY 23 | C | E | 171.7200000000 | XXXX | Internal	2020-08-31	-23.293732	3.8413394667299996	2020-08-28	bbc5c6d0-9e9d-11ea-a0a0-6b77645bee53
VOL_STCK_AA_PR | EUR | Equities | Miscellaneous | Combined Instruments | EP3 DDAXK MAY22 BDT | ETLX | EuroTLX Equities	2020-08-28	-4619	972.4013587676131	2020-08-28	34338530-1f2e-11e9-a2d0-b3645e528b7a
VOL_STCK_AA_PR | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SD3E JAN22 BDT | ETLX | EuroTLX Equities	2020-08-28	-8428	910.2885147949382	2020-08-28	342ecb26-1f2e-11e9-a2d0-b3645e528b7a
EQIDXVOTC | EUR | Equities | Options | Call | SX5E JUN27 C100 OTC 2 - EPSILON | 18 JUN 27 | C | E | 3257.0000000000 | None | OTC Derivatives	2020-08-28	-9210.93	421.78150000000005	2020-08-28	e31127b2-b477-11ea-9a30-cf48123edbe6
EQIDXVOTC | EUR | Equities | Options | Call | SX5E FEB25 CALL50 OTC - EPSILON2 | 11 FEB 25 | C | E | 1639.8000000000 | None | OTC Derivatives	2020-08-28	0	0	2020-08-28	b6443df0-7710-11e9-9400-98972329be46
EQIDXVOTC | EUR | Equities | Options | Call | SX5E MAR22 CALL50 OTC - EPSILON MAR26 | 14 MAR 22 | C | E | 1717.0000000000 | None | OTC Derivatives	2020-08-28	-349.446	1408.06897182569	2020-08-28	bf062160-7710-11e9-9400-98972329be46
EQIDXVOTC | EUR | Equities | Equities | Units | ISH MSCI WRLD MIN VOL GER | XETR | Xetra T7	2020-08-28	100000	46.96	2020-08-28	30f9fd0c-ad5b-11e9-a010-dbedd71ff5a9
EQ-INDEXVOL2 | EUR | Equities | Rights | Warrants Call | I06346 | SEDX | BIT SEDEX	2020-08-31	-25000	0.06800000000000002	2020-08-28	b3bcb468-90e6-11ea-b430-b3e2b66d25c3
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESX 202012 C 3900 | 18 DEC 20 | C | E | 3900.0000000000 | XEUR | Eurex NTA	2020-08-28	0	0	2020-08-28	f380f27c-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_EP CED FTMIB JAN25 PATM - 4842 | 29 JAN 25 | P | E | 19771.5500000000 | XXXX | Internal	2020-08-31	-0.25289	4572.690372	2020-08-28	bc434718-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Rights | Warrants Call | I05855 | SEDX | BIT SEDEX	2020-08-28	-3042100	0.002178396502416094	2020-08-28	405f587a-1659-11ea-b3f0-689a4e2fd020
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX7E MAR23 CATM - 4033 | 01 MAR 23 | C | E | 118.0100000000 | XXXX | Internal	2020-08-28	-23006.52447	0.5965737083278044	2020-08-28	bbb52258-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E MAR23 C159 - 4031 | 01 MAR 23 | C | E | 5381.6890000000 | XXXX | Internal	2020-09-01	-8.86338	3.30640053969	2020-08-28	bbb47b00-9e9d-11ea-a0a0-6b77645bee53
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Cornerstone | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	addaee74-6767-11ea-2e30-ea699f430b9a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Heartland Financial USA | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	fbfc409b-41da-11ea-79f4-715c8bd7d1b8
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | HZO | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	7d9a3d18-ad36-11e9-a010-dbedd71ff5a9
EQIDXVOTC | USD | Equities | Options | Call | SPX DEC20 CALL 2100- SOCGEN | 18 DEC 20 | C | E | 2100.0000000000 | None | OTC Derivatives	2020-08-28	0	0	2020-08-28	bf10ec76-7710-11e9-9400-98972329be46
QUANTO | EUR | Equities | Equities | Common/Ordinary shares | VONOVIA | XETR | Xetra T7	2020-08-28	0	0	2020-08-28	ef9f762a-1f2a-11e9-a2d0-b3645e528b7a
QUANTO | EUR | Equities | Equities | Common/Ordinary shares | DEUTSCHE TELEKOM | XETR | Xetra T7	2020-08-28	0	0	2020-08-28	ef9f4c36-1f2a-11e9-a2d0-b3645e528b7a
QUANTO | EUR | Equities | Equities | Common/Ordinary shares | SANOFI | XPAR | Euronext Optiq	2020-08-28	0	0	2020-08-28	efa3e2d2-1f2a-11e9-a2d0-b3645e528b7a
QUANTO | EUR | Equities | Options | Call | BNP 202012 C 52 | 18 DEC 20 | C | A | 52.0000000000 | XEUR | Eurex NTA	2020-08-28	0	0	2020-08-28	f466a20e-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Call | MIBO0L25500 | 18 DEC 20 | C | E | 25500.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	-20	448	2020-08-28	00e9f240-2554-11ea-af50-2dba816f6810
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E APR22 CATM - 3727 | 28 APR 22 | C | E | 3028.2100000000 | XXXX | Internal	2020-09-01	0.9906840000000001	435.3756699880001	2020-08-28	bb77c3c2-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Miscellaneous | Combined Instruments | EP3 SX5E NOV23 IPB | SEDX | BIT SEDEX	2020-08-28	0	0	2020-08-28	ef17cb72-1f2e-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX7E JUL22 CCAP - 3849 | 15 JUL 22 | C | E | 125.4260000000 | XXXX | Internal	2020-08-28	46746.28848	0.21779425152613424	2020-08-28	bb90c26e-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OESX 202012 P 3300 | 18 DEC 20 | P | E | 3300.0000000000 | XEUR | Eurex NTA	2020-08-28	-500	114.57453895991723	2020-08-28	f380dbde-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E DEC21 P90 - 3624 | 23 DEC 21 | P | E | 2982.8520000000 | XXXX | Internal	2020-08-28	-7103.8134	329.00299548821505	2020-08-28	bb5641c0-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX6E SEP22 C141 CAP - 3870 | 12 SEP 22 | C | E | 351.4284000000 | XXXX | Internal	2020-08-28	6860.85687	16.390703288729764	2020-08-28	bb986686-9e9d-11ea-a0a0-6b77645bee53
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | BLACKROCK INC | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5aa9d7dc-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | SERVICENOW INC | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5afaed70-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | FORD MOTOR CO USD | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5b0cdd78-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Builders FirstSource Inc | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	e79cf1fc-b839-11e9-a550-e965474efb15
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | CORE LABORATORIES | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	f83e97ed-2d70-11ea-f47a-e4f7cfc1999a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | Nautilus | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	38e9fed2-856d-11ea-b7e8-9b0947f592a0
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | G-III Apparel Group Ltd | XNAS | Reuters Elektron	2020-08-28	0	0	2020-08-28	7d331796-5151-11e9-b8d0-ec23cf8de3db
QUANTO | EUR | Equities | Equities | Common/Ordinary shares | TOTAL | XPAR | Euronext Optiq	2020-08-28	0	0	2020-08-28	ef9c7be6-1f2a-11e9-a2d0-b3645e528b7a
QUANTO | EUR | Equities | Options | Call | BSN 202012 C 72 | 18 DEC 20 | C | A | 72.0000000000 | XEUR | Eurex NTA	2020-08-28	0	0	2020-08-28	f46730ca-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OEXD 202012 C 124 | 18 DEC 20 | C | E | 124.0000000000 | XEUR | Eurex NTA	2020-08-28	150	1.5053028144722767	2020-08-28	fb1b1b02-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX6E NOV25 CATM - 4773 | 26 NOV 25 | C | E | 279.5300000000 | XXXX | Internal	2020-08-31	93.013284	53.8078834695	2020-08-28	bc261634-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESX 202712 C 3400 | 17 DEC 27 | C | E | 3400.0000000000 | XEUR | Eurex NTA	2020-08-28	-1	444.162836484382	2020-08-28	fb09d70c-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E DEC21 P90 - 3683 | 21 FEB 22 | P | E | 2636.2440000000 | XXXX | Internal	2020-08-28	-471.1251	218.3842864759065	2020-08-28	bb6f18e4-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX5E APR22 PATM - 4521 | 07 APR 22 | P | E | 3438.7800000000 | XXXX | Internal	2020-08-31	-29.080099999999998	429.341259015	2020-08-28	bbec1240-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Rights | Warrants Put | I06361 | SEDX | BIT SEDEX	2020-08-28	0	0	2020-08-28	b397dbca-90e6-11ea-b430-b3e2b66d25c3
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OESX 202312 P 3400 | 15 DEC 23 | P | E | 3400.0000000000 | XEUR | Eurex NTA	2020-08-28	-1000	505.0909129762782	2020-08-28	f44a0f36-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Equities | Units | ISH MSCI WRLD MIN VOL GER | XETR | Xetra T7	2020-08-28	-100000	46.96	2020-08-28	30f9fd0c-ad5b-11e9-a010-dbedd71ff5a9
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_SX5E DEC21 CCAP - 3683 | 21 FEB 22 | C | E | 4452.3232000000 | XXXX | Internal	2020-08-28	471.1251	6.104847869739036	2020-08-28	bb6faa98-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Put | MIBO0V20500 | 16 OCT 20 | P | E | 20500.0000000000 | XDMI | Borsa Italiana IDEM	2020-08-28	20	1185	2020-08-28	3ef1143e-ca4e-11ea-bfb0-7047c6039bd4
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OPT_SX6E OCT20 PATM - 3914 | 23 OCT 20 | P | E | 251.2000000000 | XXXX | Internal	2020-08-28	226.910844	1.861907594029298	2020-08-28	bba9629c-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | USD | Equities | Options | Call | OPT_SPX MAY24 CCAP - 5052 | 29 MAY 24 | C | E | 4073.0490000000 | XXXX | Internal	2020-08-28	4245.181612	91.47829962349337	2020-08-28	bc72c272-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESX 202012 C 3700 | 18 DEC 20 | C | E | 3700.0000000000 | XEUR | Eurex NTA	2020-08-28	2000	14.6	2020-08-28	f380fcea-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OESX 202312 P 3300 | 15 DEC 23 | P | E | 3300.0000000000 | XEUR | Eurex NTA	2020-08-28	4000	449.96199769786335	2020-08-28	f44a04e6-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OESX 202012 C 5000 | 18 DEC 20 | C | E | 5000.0000000000 | XEUR | Eurex NTA	2020-08-28	1031	0.18332724918404147	2020-08-28	f382642c-1f30-11e9-a2d0-b3645e528b7a
VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E OCT24 CATM - 4294 | 29 OCT 24 | C | E | 2177.0900000000 | XXXX | Internal	2020-08-28	63383.727368	7.153008587296358	2020-08-28	bbd271aa-9e9d-11ea-a0a0-6b77645bee53
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | MOODY'S | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5b1cef56-1f2e-11e9-a2d0-b3645e528b7a
RELATIVE09 | USD | Equities | Equities | Common/Ordinary shares | BOEING USD | XNYS | Reuters Elektron	2020-08-28	0	0	2020-08-28	5b03de30-1f2e-11e9-a2d0-b3645e528b7a
EQSSVOLOTC | EUR | Equities | Options | Call | DCX MAR22 CALL 27.57 OTC - EPSILON | 14 MAR 22 | C | E | 27.5700000000 | None | OTC Derivatives	2020-08-28	-2538.9900000000002	22.728671211387205	2020-08-28	bc5de09c-7710-11e9-9400-98972329be46
EQSSVOLOTC | EUR | Equities | Options | Call | IBERDROLA MAR25 CALL 3.891 OTC - EPSILON | 13 MAR 25 | C | E | 3.8910000000 | None | OTC Derivatives	2020-08-28	-17989.9	2.7118704608697106	2020-08-28	bc4fee42-7710-11e9-9400-98972329be46
EQSSVOLOTC | EUR | Equities | Options | Call | IBERDROLA MAR23 CALL 3.891 OTC - EPSILON | 13 MAR 23 | C | E | 3.8910000000 | None | OTC Derivatives	2020-08-28	-17989.9	2.786032213019527	2020-08-28	bc4fb936-7710-11e9-9400-98972329be46
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OEXD 202312 P 70 | 15 DEC 23 | P | E | 70.0000000000 | XEUR | Eurex NTA	2020-08-28	-3484	8.270551090700344	2020-08-28	f4497f76-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OESX 202512 P 3200 | 19 DEC 25 | P | E | 3200.0000000000 | XEUR | Eurex NTA	2020-08-28	1000	889.111349634737	2020-08-28	f9531b8a-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Put | OESX 202412 P 3300 | 20 DEC 24 | P | E | 3300.0000000000 | XEUR | Eurex NTA	2020-08-28	-2500	545.7424086630549	2020-08-28	f92d8438-1f30-11e9-a2d0-b3645e528b7a
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_EP CED FTMIB JAN25 C50 4Y - 4842 | 25 JAN 23 | C | E | 9885.7750000000 | XXXX | Internal	2020-08-28	-17.69016128	8253.310260602992	2020-08-28	bc411eb6-9e9d-11ea-a0a0-6b77645bee53
EQ-INDEXVOL2 | EUR | Equities | Options | Call | OPT_FTMIB NOV24 CATM - 4941 | 06 NOV 24 | C | E | 21219.1400000000 | XXXX | Internal	2020-08-28	-894.046317	1449.7076849136752	2020-08-28	bc655aec-9e9d-11ea-a0a0-6b77645bee53
VOL_STCK_AA_PR | EUR | Equities | Options | Call | OPT_SD3E JAN25 C143 - 4412 | 29 JAN 25 | C | E | 3072.6124000000 | XXXX | Internal	2020-08-28	-27748.198043999997	0.5945618418521312	2020-08-28	bbe207fa-9e9d-11ea-a0a0-6b77645bee53
MTAINT | EUR | Equities | Equities | Common/Ordinary shares | STARBUCKS  EUR | MTAH | BIT MTA	2020-08-28	-1378	61.61780116110306	2020-08-28	efa480fc-1f2a-11e9-a2d0-b3645e528b7a
MTAINT | EUR | Equities | Equities | Common/Ordinary shares | ADIDAS | XETR | Xetra T7	2020-08-31	-321	256.9	2020-08-28	ef9d91a2-1f2a-11e9-a2d0-b3645e528b7a
MTAINT | EUR | Equities | Equities | Common/Ordinary shares | ALLIANZ | XETR | Xetra T7	2020-08-31	-70	183.66	2020-08-28	efa1c998-1f2a-11e9-a2d0-b3645e528b7a
MTAINT | EUR | Equities | Equities | Common/Ordinary shares | NOKIA | XHEL | Virtu	2020-08-28	-32686	2.7654406014807478	2020-08-28	ef9f98c6-1f2a-11e9-a2d0-b3645e528b7a
MTAINT | EUR | Equities | Equities | Common/Ordinary shares | LUFTHANSA | MTAH | BIT MTA	2020-08-31	0	0	2020-08-28	ef9c9ffe-1f2a-11e9-a2d0-b3645e528b7a
MTAINT | EUR | Equities | Equities | Common/Ordinary shares | TESLA EUR | XETR | Xetra T7	2020-08-31	30	1879	2020-08-28	ef9f36a6-1f2a-11e9-a2d0-b3645e528b7a
EQSSVOLOTC | EUR | Equities | Options | Call | G MAR25 CALL 8.435 OTC - EPSILON | 13 MAR 25 | C | E | 8.4350000000 | None | OTC Derivatives	2020-08-28	-8298.740000000002	5.397027623350052	2020-08-28	bc52e610-7710-11e9-9400-98972329be46
EQSSVOLOTC | EUR | Equities | Options | Call | G MAR24 CALL 8.435 OTC - EPSILON | 13 MAR 24 | C | E | 8.4350000000 | None | OTC Derivatives	2020-08-28	-8298.740000000002	5.462070194390956	2020-08-28	bc52cfae-7710-11e9-9400-98972329be46
EQSSVOLOTC | EUR | Equities | Options | Call | BYG MAR22 CALL 17.505 OTC - EPSILON | 14 MAR 22 | C | E | 17.5050000000 | None | OTC Derivatives	2020-08-28	-3998.8534999999993	13.778418391121358	2020-08-28	bc650836-7710-11e9-9400-98972329be46
