Bof_20200828
INSTRUMENTID_FE	TBRICKS_INSTRUMENT_ID	TBRICKS_INSTRUMENT_ID_COMPOSITE	REF_DATE	SEC_CATEGORY	SEC_GROUP	SEC_TYPE	QUANTITYFACTOR	INSTRUMENTID_FE_COMPOSITE	SEC_CATEGORY_COMPOSITE	SEC_GROUP_COMPOSITE	SEC_TYPE_COMPOSITE
SX5E MAY24 C100 BOND | 08 MAY 24 | C | E | 3361.0500000000	bbf02a66-7710-11e9-9400-98972329be46	af9dc2b4-ba9f-11e9-a020-091cb4b8f405	2020-08-28	Call	Equities	Options	-0.29752599999999996	I05387	Combined Instruments	Equities	Miscellaneous
SX5E MAY24 C0 BOND | 08 MAY 24 | C | E | .0001000000	bbef43ee-7710-11e9-9400-98972329be46	af9dc2b4-ba9f-11e9-a020-091cb4b8f405	2020-08-28	Call	Equities	Options	0.29752599999999996	I05387	Combined Instruments	Equities	Miscellaneous
SX5E MAY24 PATM | 08 MAY 24 | P | E | 3361.0500000000	bbf1c178-7710-11e9-9400-98972329be46	af9dc2b4-ba9f-11e9-a020-091cb4b8f405	2020-08-28	Put	Equities	Options	-0.29752599999999996	I05387	Combined Instruments	Equities	Miscellaneous
SX5E MAY24 CATM | 08 MAY 24 | C | E | 3361.0500000000	bbf1a558-7710-11e9-9400-98972329be46	af9dc2b4-ba9f-11e9-a020-091cb4b8f405	2020-08-28	Call	Equities	Options	0.29752599999999996	I05387	Combined Instruments	Equities	Miscellaneous
DDAXK MAY23 C100 BOND | 29 MAY 23 | C | E | 171.7200000000	7d2a7658-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-5.823433	EP3 DDAXK MAY23 BDT	Combined Instruments	Equities	Miscellaneous
DDAXK MAY23 PATM | 29 MAY 23 | P | E | 171.7200000000	7d2b515e-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	-5.823433	EP3 DDAXK MAY23 BDT	Combined Instruments	Equities	Miscellaneous
DDAXK MAY23 P90 | 29 MAY 23 | P | E | 154.5480000000	7d2bc6f2-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	5.823433	EP3 DDAXK MAY23 BDT	Combined Instruments	Equities	Miscellaneous
DDAXK MAY23 CCAP | 29 MAY 23 | C | E | 242.1252000000	7d2ba65e-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-5.823433	EP3 DDAXK MAY23 BDT	Combined Instruments	Equities	Miscellaneous
DDAXK MAY23 CATM | 29 MAY 23 | C | E | 171.7200000000	7d2b2ef4-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	5.823433	EP3 DDAXK MAY23 BDT	Combined Instruments	Equities	Miscellaneous
DDAXK MAY23 CALL0 BOND | 29 MAY 23 | C | E | .0001000000	7d2a353a-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	5.823433	EP3 DDAXK MAY23 BDT	Combined Instruments	Equities	Miscellaneous
DDAXK MAY23 P100 BOND | 29 MAY 23 | P | E | 171.7200000000	7d2a9a20-62b4-11e9-b160-4ad6f9df0bf5	341efa34-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	5.823433	EP3 DDAXK MAY23 BDT	Combined Instruments	Equities	Miscellaneous
SD3E MAR26 C0 BOND | 26 MAR 26 | C | E | .0001000000	11697eae-e03c-11e9-a220-4100c975c478	4ce5bcc4-e59e-11e9-8320-5149c5b639d8	2020-08-28	Call	Equities	Options	0.510929	EP SD3E MAR26 FID	Combined Instruments	Equities	Miscellaneous
SD3E MAR26 P100 BOND | 26 MAR 26 | P | E | 1957.2200000000	116ac020-e03c-11e9-a220-4100c975c478	4ce5bcc4-e59e-11e9-8320-5149c5b639d8	2020-08-28	Put	Equities	Options	0.510929	EP SD3E MAR26 FID	Combined Instruments	Equities	Miscellaneous
SD3E MAR26 CATM | 26 MAR 26 | C | E | 1957.2200000000	116c52b4-e03c-11e9-a220-4100c975c478	4ce5bcc4-e59e-11e9-8320-5149c5b639d8	2020-08-28	Call	Equities	Options	0.510929	EP SD3E MAR26 FID	Combined Instruments	Equities	Miscellaneous
SD3E MAR26 C100 BOND | 26 MAR 26 | C | E | 1957.2200000000	116a9bf4-e03c-11e9-a220-4100c975c478	4ce5bcc4-e59e-11e9-8320-5149c5b639d8	2020-08-28	Call	Equities	Options	-0.510929	EP SD3E MAR26 FID	Combined Instruments	Equities	Miscellaneous
SD3E MAR26 CCAP | 26 MAR 26 | C | E | 2681.3910000000	116c6fb0-e03c-11e9-a220-4100c975c478	4ce5bcc4-e59e-11e9-8320-5149c5b639d8	2020-08-28	Call	Equities	Options	-0.510929	EP SD3E MAR26 FID	Combined Instruments	Equities	Miscellaneous
SX6E JUL26 P100 BOND | 29 JUL 26 | P | E | 323.2900000000	a38508d2-b353-11e9-b550-9403f430e0d1	a2bbdea6-b80a-11e9-ac20-a91f6cf55a38	2020-08-28	Put	Equities	Options	3.093198	EPC SX6E JUL26 BDT	Combined Instruments	Equities	Miscellaneous
SX6E JUL26 PATM | 29 JUL 26 | P | E | 323.2900000000	a38696fc-b353-11e9-b550-9403f430e0d1	a2bbdea6-b80a-11e9-ac20-a91f6cf55a38	2020-08-28	Put	Equities	Options	-3.093198	EPC SX6E JUL26 BDT	Combined Instruments	Equities	Miscellaneous
SX6E JUL26 C2Y FLOOR | 30 JUL 21 | C | E | .0001000000	a393e62c-b353-11e9-b550-9403f430e0d1	a2bbdea6-b80a-11e9-ac20-a91f6cf55a38	2020-08-28	Call	Equities	Options	3.093198	EPC SX6E JUL26 BDT	Combined Instruments	Equities	Miscellaneous
SX6E JUL26 P95 | 29 JUL 26 | P | E | 307.1300000000	a386c2da-b353-11e9-b550-9403f430e0d1	a2bbdea6-b80a-11e9-ac20-a91f6cf55a38	2020-08-28	Put	Equities	Options	3.093198	EPC SX6E JUL26 BDT	Combined Instruments	Equities	Miscellaneous
SX6E JUL26 C2Y CAP | 30 JUL 21 | C | E | 8.0823500000	a3945bac-b353-11e9-b550-9403f430e0d1	a2bbdea6-b80a-11e9-ac20-a91f6cf55a38	2020-08-28	Call	Equities	Options	-3.093198	EPC SX6E JUL26 BDT	Combined Instruments	Equities	Miscellaneous
SX6E JUL26 C0 BOND | 29 JUL 26 | C | E | .0001000000	a384a4dc-b353-11e9-b550-9403f430e0d1	a2bbdea6-b80a-11e9-ac20-a91f6cf55a38	2020-08-28	Call	Equities	Options	3.093198	EPC SX6E JUL26 BDT	Combined Instruments	Equities	Miscellaneous
SX6E JUL26 C100 BOND | 29 JUL 26 | C | E | 323.2900000000	a384dd76-b353-11e9-b550-9403f430e0d1	a2bbdea6-b80a-11e9-ac20-a91f6cf55a38	2020-08-28	Call	Equities	Options	-3.093198	EPC SX6E JUL26 BDT	Combined Instruments	Equities	Miscellaneous
SX6E JUL26 CATM | 29 JUL 26 | C | E | 323.2900000000	a3859ae0-b353-11e9-b550-9403f430e0d1	a2bbdea6-b80a-11e9-ac20-a91f6cf55a38	2020-08-28	Call	Equities	Options	3.093198	EPC SX6E JUL26 BDT	Combined Instruments	Equities	Miscellaneous
SX6E JUL26 CCAP | 29 JUL 26 | C | E | 446.1402000000	a38636e4-b353-11e9-b550-9403f430e0d1	a2bbdea6-b80a-11e9-ac20-a91f6cf55a38	2020-08-28	Call	Equities	Options	-3.093198	EPC SX6E JUL26 BDT	Combined Instruments	Equities	Miscellaneous
EP CED DEC25 SX5E DEC25 CALL50 3Y | 27 DEC 21 | C | E | 1493.2650000000	7bb3487c-62b4-11e9-b160-4ad6f9df0bf5	34190f8e-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.017411524	EP CED SX5E DEC25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED DEC25 SX5E DEC25 CALL100 BOND | 23 DEC 25 | C | E | 2986.5300000000	7bb58dda-62b4-11e9-b160-4ad6f9df0bf5	34190f8e-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-0.334837	EP CED SX5E DEC25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED DEC25 SX5E DEC25 CALL50 4Y | 23 DEC 22 | C | E | 1493.2650000000	7bb36a28-62b4-11e9-b160-4ad6f9df0bf5	34190f8e-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.017411524	EP CED SX5E DEC25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED DEC25 SX5E DEC25 PUT100 BOND | 23 DEC 25 | P | E | 2986.5300000000	7bb5b0ee-62b4-11e9-b160-4ad6f9df0bf5	34190f8e-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	0.334837	EP CED SX5E DEC25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED DEC25 SX5E DEC25 CALL0 BOND | 23 DEC 25 | C | E | .0000100000	7bb6481a-62b4-11e9-b160-4ad6f9df0bf5	34190f8e-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.334837	EP CED SX5E DEC25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED DEC25 SX5E DEC25 CALL50 6Y | 23 DEC 24 | C | E | 1493.2650000000	7bb3b9f6-62b4-11e9-b160-4ad6f9df0bf5	34190f8e-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.017411524	EP CED SX5E DEC25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED DEC25 SX5E DEC25 CALL50 5Y | 21 DEC 23 | C | E | 1493.2650000000	7bb38f12-62b4-11e9-b160-4ad6f9df0bf5	34190f8e-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.017411524	EP CED SX5E DEC25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED DEC25 SX5E DEC25 CALL50 7Y | 23 DEC 25 | C | E | 1493.2650000000	7bb3e0b6-62b4-11e9-b160-4ad6f9df0bf5	34190f8e-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.017411524	EP CED SX5E DEC25 BDT	Combined Instruments	Equities	Miscellaneous
EP CED DEC25 SX5E DEC25 CALL50 2Y | 23 DEC 20 | C | E | 1493.2650000000	7bb326f8-62b4-11e9-b160-4ad6f9df0bf5	34190f8e-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.017411524	EP CED SX5E DEC25 BDT	Combined Instruments	Equities	Miscellaneous
SD3E AUG23 CALL100 BOND | 31 AUG 23 | C | E | 1968.1000000000	84de91a4-62b4-11e9-b160-4ad6f9df0bf5	ef7ab1b0-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-0.508104	EP3 SD3E AUG23 FID	Combined Instruments	Equities	Miscellaneous
SD3E AUG23 CALL 140 | 31 AUG 23 | C | E | 2755.3400000000	84e08572-62b4-11e9-b160-4ad6f9df0bf5	ef7ab1b0-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-0.508104	EP3 SD3E AUG23 FID	Combined Instruments	Equities	Miscellaneous
SD3E AUG23 PUT100 BOND | 31 AUG 23 | P | E | 1968.1000000000	84deadb0-62b4-11e9-b160-4ad6f9df0bf5	ef7ab1b0-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	0.508104	EP3 SD3E AUG23 FID	Combined Instruments	Equities	Miscellaneous
SD3E AUG23 CALL ATM | 31 AUG 23 | C | E | 1968.1000000000	84e01c18-62b4-11e9-b160-4ad6f9df0bf5	ef7ab1b0-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.508104	EP3 SD3E AUG23 FID	Combined Instruments	Equities	Miscellaneous
SD3E AUG23 CALL0 BOND | 31 AUG 23 | C | E | .0000100000	84df5328-62b4-11e9-b160-4ad6f9df0bf5	ef7ab1b0-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.508104	EP3 SD3E AUG23 FID	Combined Instruments	Equities	Miscellaneous
SX5E OCT22 C151 CAP | 14 OCT 22 | C | E | 4543.1670000000	77153e1a-62b4-11e9-b160-4ad6f9df0bf5	342a53c0-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-0.33236699999999997	EP3 SX5E OCT22 BDT	Combined Instruments	Equities	Miscellaneous
SX5E OCT22 P100 BOND | 14 OCT 22 | P | E | 3008.7200000000	77144d48-62b4-11e9-b160-4ad6f9df0bf5	342a53c0-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	0.33236699999999997	EP3 SX5E OCT22 BDT	Combined Instruments	Equities	Miscellaneous
SX5E OCT22 PATM | 14 OCT 22 | P | E | 3008.7200000000	7714db8c-62b4-11e9-b160-4ad6f9df0bf5	342a53c0-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	-0.33236699999999997	EP3 SX5E OCT22 BDT	Combined Instruments	Equities	Miscellaneous
SX5E OCT22 C0 BOND | 14 OCT 22 | C | E | .0001000000	77108604-62b4-11e9-b160-4ad6f9df0bf5	342a53c0-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.33236699999999997	EP3 SX5E OCT22 BDT	Combined Instruments	Equities	Miscellaneous
SX5E OCT22 C100 BOND | 14 OCT 22 | C | E | 3008.7200000000	771429e4-62b4-11e9-b160-4ad6f9df0bf5	342a53c0-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-0.33236699999999997	EP3 SX5E OCT22 BDT	Combined Instruments	Equities	Miscellaneous
SX5E OCT22 P85 | 14 OCT 22 | P | E | 2557.4120000000	77157402-62b4-11e9-b160-4ad6f9df0bf5	342a53c0-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	0.33236699999999997	EP3 SX5E OCT22 BDT	Combined Instruments	Equities	Miscellaneous
SX5E OCT22 CATM | 14 OCT 22 | C | E | 3008.7200000000	7714b9a4-62b4-11e9-b160-4ad6f9df0bf5	342a53c0-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.33236699999999997	EP3 SX5E OCT22 BDT	Combined Instruments	Equities	Miscellaneous
SD3E JUN24 PATM BOND | 27 JUN 24 | P | E | 2040.9500000000	85f4b0c8-62b4-11e9-b160-4ad6f9df0bf5	3427b34a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	0.489968	EP3 SD3E JUN24 BDT	Combined Instruments	Equities	Miscellaneous
SD3E JUN24 C100 BOND | 27 JUN 24 | C | E | 2040.9500000000	85f4838c-62b4-11e9-b160-4ad6f9df0bf5	3427b34a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-0.489968	EP3 SD3E JUN24 BDT	Combined Instruments	Equities	Miscellaneous
SD3E JUN24 CALL0 BOND | 27 JUN 24 | C | E | .0001000000	85f2374e-62b4-11e9-b160-4ad6f9df0bf5	3427b34a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.489968	EP3 SD3E JUN24 BDT	Combined Instruments	Equities	Miscellaneous
SD3E JUN24 CCAP | 27 JUN 24 | C | E | 2714.4640000000	85f53570-62b4-11e9-b160-4ad6f9df0bf5	3427b34a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-0.489968	EP3 SD3E JUN24 BDT	Combined Instruments	Equities	Miscellaneous
SD3E JUN24 CATM | 27 JUN 24 | C | E | 2040.9500000000	85f4f592-62b4-11e9-b160-4ad6f9df0bf5	3427b34a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.489968	EP3 SD3E JUN24 BDT	Combined Instruments	Equities	Miscellaneous
SX6E NOV25 C100 BOND | 26 NOV 25 | C | E | 279.5300000000	82aad870-62b4-11e9-b160-4ad6f9df0bf5	341c0f36-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-3.5774340000000002	EPC SX6E NOV25 BDT	Combined Instruments	Equities	Miscellaneous
SX6E NOV25 C0 BOND | 26 NOV 25 | C | E | .0001000000	82aac150-62b4-11e9-b160-4ad6f9df0bf5	341c0f36-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	3.5774340000000002	EPC SX6E NOV25 BDT	Combined Instruments	Equities	Miscellaneous
SX6E NOV25 CATM | 26 NOV 25 | C | E | 279.5300000000	82ab594e-62b4-11e9-b160-4ad6f9df0bf5	341c0f36-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	7.1548680000000004	EPC SX6E NOV25 BDT	Combined Instruments	Equities	Miscellaneous
SX6E NOV25 P100 BOND | 26 NOV 25 | P | E | 279.5300000000	82aaf22e-62b4-11e9-b160-4ad6f9df0bf5	341c0f36-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	3.5774340000000002	EPC SX6E NOV25 BDT	Combined Instruments	Equities	Miscellaneous
SX6E NOV25 CCAP | 26 NOV 25 | C | E | 419.2950000000	82ab90a8-62b4-11e9-b160-4ad6f9df0bf5	341c0f36-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-7.1548680000000004	EPC SX6E NOV25 BDT	Combined Instruments	Equities	Miscellaneous
EPC SX6P JUL25 CCAP | 29 JUL 25 | C | E | 471.4240000000	5972ccea-b1c1-11e9-85a0-6c935ab61161	84bde51c-b741-11e9-bf30-69732fa2f55e	2020-08-28	Call	Equities	Options	-3.0757870000000005	EPC SX6P JUL25 FID	Combined Instruments	Equities	Miscellaneous
EPC SX6P JUL25 C0 BOND | 29 JUL 25 | C | E | .0001000000	59727f60-b1c1-11e9-85a0-6c935ab61161	84bde51c-b741-11e9-bf30-69732fa2f55e	2020-08-28	Call	Equities	Options	3.0757870000000005	EPC SX6P JUL25 FID	Combined Instruments	Equities	Miscellaneous
EPC SX6P JUL25 C100 BOND | 29 JUL 25 | C | E | 325.1200000000	5971660c-b1c1-11e9-85a0-6c935ab61161	84bde51c-b741-11e9-bf30-69732fa2f55e	2020-08-28	Call	Equities	Options	-3.0757870000000005	EPC SX6P JUL25 FID	Combined Instruments	Equities	Miscellaneous
EPC SX6P JUL25 CATM | 29 JUL 25 | C | E | 325.1200000000	5972ae04-b1c1-11e9-85a0-6c935ab61161	84bde51c-b741-11e9-bf30-69732fa2f55e	2020-08-28	Call	Equities	Options	3.0757870000000005	EPC SX6P JUL25 FID	Combined Instruments	Equities	Miscellaneous
EPC SX6P JUL25 P100 BOND | 29 JUL 25 | P | E | 325.1200000000	597177f0-b1c1-11e9-85a0-6c935ab61161	84bde51c-b741-11e9-bf30-69732fa2f55e	2020-08-28	Put	Equities	Options	3.0757870000000005	EPC SX6P JUL25 FID	Combined Instruments	Equities	Miscellaneous
EP3 G SEPT20 CALL100 BOND | 25 SEP 20 | C | E | 10.9200000000	851b03c8-62b4-11e9-b160-4ad6f9df0bf5	ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-91.57509	EP3 G SEPT20 ISP	Combined Instruments	Equities	Miscellaneous
EP3 G SEPT20 PUT85 | 25 SEP 20 | P | E | 9.2820000000	851c0d40-62b4-11e9-b160-4ad6f9df0bf5	ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	91.57509	EP3 G SEPT20 ISP	Combined Instruments	Equities	Miscellaneous
EP3 G SEPT20 PUT100 BOND | 25 SEP 20 | P | E | 10.9200000000	851b242a-62b4-11e9-b160-4ad6f9df0bf5	ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	91.57509	EP3 G SEPT20 ISP	Combined Instruments	Equities	Miscellaneous
EP3 G SEPT20 CALL148 | 25 SEP 20 | C | E | 16.1616000000	851bc51a-62b4-11e9-b160-4ad6f9df0bf5	ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-91.57509	EP3 G SEPT20 ISP	Combined Instruments	Equities	Miscellaneous
EP3 G SEPT20 CALL0 BOND | 25 SEP 20 | C | E | .0000100000	851b5a76-62b4-11e9-b160-4ad6f9df0bf5	ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	91.57509	EP3 G SEPT20 ISP	Combined Instruments	Equities	Miscellaneous
EP3 G SEPT20 PUT ATM | 25 SEP 20 | P | E | 10.9200000000	851be91e-62b4-11e9-b160-4ad6f9df0bf5	ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	-91.57509	EP3 G SEPT20 ISP	Combined Instruments	Equities	Miscellaneous
EP3 G SEPT20 CALL100 | 25 SEP 20 | C | E | 10.9200000000	851b937e-62b4-11e9-b160-4ad6f9df0bf5	ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	91.57509	EP3 G SEPT20 ISP	Combined Instruments	Equities	Miscellaneous
SD3E MAY25 C100 BOND | 28 MAY 25 | C | E | 2010.2300000000	89c8dad0-62b4-11e9-b160-4ad6f9df0bf5	34185f4e-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-0.49745599999999995	EPC SD3E MAY25 BDT	Combined Instruments	Equities	Miscellaneous
SD3E MAY25 CCAP | 28 MAY 25 | C | E | 2653.5040000000	89cd8e36-62b4-11e9-b160-4ad6f9df0bf5	34185f4e-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-0.49745599999999995	EPC SD3E MAY25 BDT	Combined Instruments	Equities	Miscellaneous
SD3E MAY25 P100 BOND | 28 MAY 25 | P | E | 2010.2300000000	89c91fa4-62b4-11e9-b160-4ad6f9df0bf5	34185f4e-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	0.49745599999999995	EPC SD3E MAY25 BDT	Combined Instruments	Equities	Miscellaneous
SD3E MAY25 CATM | 28 MAY 25 | C | E | 2010.2300000000	89cb06ca-62b4-11e9-b160-4ad6f9df0bf5	34185f4e-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.49745599999999995	EPC SD3E MAY25 BDT	Combined Instruments	Equities	Miscellaneous
SD3E MAY25 C0 BOND | 28 MAY 25 | C | E | .0001000000	89c69f0e-62b4-11e9-b160-4ad6f9df0bf5	34185f4e-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.49745599999999995	EPC SD3E MAY25 BDT	Combined Instruments	Equities	Miscellaneous
SXKE SEP20 CCAP | 03 SEP 20 | C | E | 528.6540000000	82253dfa-62b4-11e9-b160-4ad6f9df0bf5	3431f198-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-2.6482349999999997	EP3 SXKE SEP20 BDT	Combined Instruments	Equities	Miscellaneous
SXKE SEP20 P90 | 03 SEP 20 | P | E | 339.8500000000	82255eca-62b4-11e9-b160-4ad6f9df0bf5	3431f198-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	2.6482349999999997	EP3 SXKE SEP20 BDT	Combined Instruments	Equities	Miscellaneous
SXKE SEP20 P100 BOND | 03 SEP 20 | P | E | 377.6100000000	82249f8a-62b4-11e9-b160-4ad6f9df0bf5	3431f198-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	2.6482349999999997	EP3 SXKE SEP20 BDT	Combined Instruments	Equities	Miscellaneous
SXKE SEP20 PATM | 03 SEP 20 | P | E | 377.6100000000	8224f8b8-62b4-11e9-b160-4ad6f9df0bf5	3431f198-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	-2.6482349999999997	EP3 SXKE SEP20 BDT	Combined Instruments	Equities	Miscellaneous
SXKE SEP20 C0 BOND | 03 SEP 20 | C | E | .0001000000	82244e54-62b4-11e9-b160-4ad6f9df0bf5	3431f198-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	2.6482349999999997	EP3 SXKE SEP20 BDT	Combined Instruments	Equities	Miscellaneous
SXKE SEP20 C100 BOND | 03 SEP 20 | C | E | 377.6100000000	822488e2-62b4-11e9-b160-4ad6f9df0bf5	3431f198-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-2.6482349999999997	EP3 SXKE SEP20 BDT	Combined Instruments	Equities	Miscellaneous
SXKE SEP20 CATM | 03 SEP 20 | C | E | 377.6100000000	8224e1ac-62b4-11e9-b160-4ad6f9df0bf5	3431f198-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	2.6482349999999997	EP3 SXKE SEP20 BDT	Combined Instruments	Equities	Miscellaneous
SD3E MAR22 C100 BOND | 29 MAR 22 | C | E | 1825.7100000000	875199eb-62b4-11e9-b160-4ad6f9df0bf5	3421e488-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-0.547732	EP3 SD3E MAR22 BDT	Combined Instruments	Equities	Miscellaneous
SD3E MAR22 P95 | 29 MAR 22 | P | E | 1734.4245000000	8753f42e-62b4-11e9-b160-4ad6f9df0bf5	3421e488-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	0.547732	EP3 SD3E MAR22 BDT	Combined Instruments	Equities	Miscellaneous
SD3E MAR22 P100 BOND | 29 MAR 22 | P | E | 1825.7100000000	8751d4bf-62b4-11e9-b160-4ad6f9df0bf5	3421e488-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	0.547732	EP3 SD3E MAR22 BDT	Combined Instruments	Equities	Miscellaneous
SD3E MAR22 CCAP | 29 MAR 22 | C | E | 2738.5650000000	875441c3-62b4-11e9-b160-4ad6f9df0bf5	3421e488-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	-0.547732	EP3 SD3E MAR22 BDT	Combined Instruments	Equities	Miscellaneous
SD3E MAR22 CALL0 BOND | 29 MAR 22 | C | E | .0001000000	874f8bc9-62b4-11e9-b160-4ad6f9df0bf5	3421e488-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.547732	EP3 SD3E MAR22 BDT	Combined Instruments	Equities	Miscellaneous
SD3E MAR22 CATM | 29 MAR 22 | C | E | 1825.7100000000	87532b70-62b4-11e9-b160-4ad6f9df0bf5	3421e488-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Call	Equities	Options	0.547732	EP3 SD3E MAR22 BDT	Combined Instruments	Equities	Miscellaneous
SD3E MAR22 PATM | 29 MAR 22 | P | E | 1825.7100000000	875360d6-62b4-11e9-b160-4ad6f9df0bf5	3421e488-1f2e-11e9-a2d0-b3645e528b7a	2020-08-28	Put	Equities	Options	-0.547732	EP3 SD3E MAR22 BDT	Combined Instruments	Equities	Miscellaneous
SD3E JUN19 BDT C66.66 6Y | 24 JUN 25 | C | E | 1277.9600000000	25baeefa-9885-11e9-aad0-484e8dce6db3	0a62975c-9ee8-11e9-a820-613b1ee7f531	2020-08-28	Call	Equities	Options	0.024726921	I05427	Combined Instruments	Equities	Miscellaneous
