INSTRUMENTID_FE	REF_DATE	QUANTITYFACTOR	FIID	SSL_FEID	SSL_SNAPSHOT_DATE	COMPONENT_FIID	COMPONENT_INSTRUMENTID_FE
EPC SX6E JUL26 BDT	20200831	-3.0931980000	L_S_a2bbdea6-b80a-11e9-ac20-a91f6cf55a38_EPC SX6E JUL26 BDT_TBRX	TBRX	30200831	O_a38636e4-b353-11e9-b550-9403f430e0d1_SX6E JUL26 CCAP | 29 JUL 26 | C | E | 446.1402000000_TBRX	SX6E JUL26 CCAP | 29 JUL 26 | C | E | 446.1402000000
EPC SX6E JUL26 BDT	20200831	3.0931980000	L_S_a2bbdea6-b80a-11e9-ac20-a91f6cf55a38_EPC SX6E JUL26 BDT_TBRX	TBRX	30200831	O_a386c2da-b353-11e9-b550-9403f430e0d1_SX6E JUL26 P95 | 29 JUL 26 | P | E | 307.1300000000_TBRX	SX6E JUL26 P95 | 29 JUL 26 | P | E | 307.1300000000
EPC SX6E JUL26 BDT	20200831	-3.0931980000	L_S_a2bbdea6-b80a-11e9-ac20-a91f6cf55a38_EPC SX6E JUL26 BDT_TBRX	TBRX	30200831	O_a3945bac-b353-11e9-b550-9403f430e0d1_SX6E JUL26 C2Y CAP | 30 JUL 21 | C | E | 8.0823500000_TBRX	SX6E JUL26 C2Y CAP | 30 JUL 21 | C | E | 8.0823500000
I05387	20200831	-0.2975260000	L_S_af9dc2b4-ba9f-11e9-a020-091cb4b8f405_I05387_TBRX	TBRX	30200831	O_bbf02a66-7710-11e9-9400-98972329be46_SX5E MAY24 C100 BOND | 08 MAY 24 | C | E | 3361.0500000000_TBRX	SX5E MAY24 C100 BOND | 08 MAY 24 | C | E | 3361.0500000000
I05387	20200831	0.2975260000	L_S_af9dc2b4-ba9f-11e9-a020-091cb4b8f405_I05387_TBRX	TBRX	30200831	O_bbf1a558-7710-11e9-9400-98972329be46_SX5E MAY24 CATM | 08 MAY 24 | C | E | 3361.0500000000_TBRX	SX5E MAY24 CATM | 08 MAY 24 | C | E | 3361.0500000000
I05387	20200831	0.2975260000	L_S_af9dc2b4-ba9f-11e9-a020-091cb4b8f405_I05387_TBRX	TBRX	30200831	O_bbf34afc-7710-11e9-9400-98972329be46_SX5E MAY24 P95 | 08 MAY 24 | P | E | 3193.0000000000_TBRX	SX5E MAY24 P95 | 08 MAY 24 | P | E | 3193.0000000000
EP SD3E FEB23 FID BOND	20200831	0.0471270000	L_S_b240bb66-7710-11e9-9400-98972329be46_EP SD3E FEB23 FID BOND_TBRX	TBRX	30200831	O_b23ec59a-7710-11e9-9400-98972329be46_FTMIB NOV24 C0 BOND | 06 NOV 24 | C | E | .0001000000_TBRX	FTMIB NOV24 C0 BOND | 06 NOV 24 | C | E | .0001000000
EP SD3E FEB23 FID BOND	20200831	0.0471270000	L_S_b240bb66-7710-11e9-9400-98972329be46_EP SD3E FEB23 FID BOND_TBRX	TBRX	30200831	O_b23f134c-7710-11e9-9400-98972329be46_FTMIB NOV24 P100 BOND | 06 NOV 24 | P | E | 21219.1400000000_TBRX	FTMIB NOV24 P100 BOND | 06 NOV 24 | P | E | 21219.1400000000
EP SD3E FEB23 FID BOND	20200831	-0.0471270000	L_S_b240bb66-7710-11e9-9400-98972329be46_EP SD3E FEB23 FID BOND_TBRX	TBRX	30200831	O_b2400478-7710-11e9-9400-98972329be46_FTMIB NOV24 C125 | 06 NOV 24 | C | E | 26523.9300000000_TBRX	FTMIB NOV24 C125 | 06 NOV 24 | C | E | 26523.9300000000
EP SD3E FEB23 FID	20200831	-0.5170920000	L_S_b4d6a5d0-416d-11e9-9360-37331ad62bfb_EP SD3E FEB23 FID_TBRX	TBRX	30200831	O_896f14bf-62b4-11e9-b160-4ad6f9df0bf5_SD3E FEB23 C100 BOND | 27 FEB 23 | C | E | 1933.8900000000_TBRX	SD3E FEB23 C100 BOND | 27 FEB 23 | C | E | 1933.8900000000
EP SD3E FEB23 FID	20200831	0.5170920000	L_S_b4d6a5d0-416d-11e9-9360-37331ad62bfb_EP SD3E FEB23 FID_TBRX	TBRX	30200831	O_89713d5c-62b4-11e9-b160-4ad6f9df0bf5_SD3E FEB23 CATM | 27 FEB 23 | C | E | 1933.8900000000_TBRX	SD3E FEB23 CATM | 27 FEB 23 | C | E | 1933.8900000000
I05389	20200831	-0.2953530000	L_S_c3759d1e-baa1-11e9-a020-091cb4b8f405_I05389_TBRX	TBRX	30200831	O_bf0697b2-7710-11e9-9400-98972329be46_SX5E MAY25 C100 BOND | 13 MAY 25 | C | E | 3385.7800000000_TBRX	SX5E MAY25 C100 BOND | 13 MAY 25 | C | E | 3385.7800000000
I05389	20200831	0.2510500500	L_S_c3759d1e-baa1-11e9-a020-091cb4b8f405_I05389_TBRX	TBRX	30200831	O_bf07cf56-7710-11e9-9400-98972329be46_SX5E MAY25 CATM | 13 MAY 25 | C | E | 3385.7800000000_TBRX	SX5E MAY25 CATM | 13 MAY 25 | C | E | 3385.7800000000
I05388	20200831	0.2953530000	L_S_c376abb4-baa1-11e9-a020-091cb4b8f405_I05388_TBRX	TBRX	30200831	O_bf0aa1d6-7710-11e9-9400-98972329be46_SX5E NOV23 C0 BOND CREDEM | 13 NOV 23 | C | E | .0001000000_TBRX	SX5E NOV23 C0 BOND CREDEM | 13 NOV 23 | C | E | .0001000000
I05388	20200831	0.2953530000	L_S_c376abb4-baa1-11e9-a020-091cb4b8f405_I05388_TBRX	TBRX	30200831	O_bf0b01b2-7710-11e9-9400-98972329be46_SX5E NOV23 P100 BOND CREDEM | 13 NOV 23 | P | E | 3385.7800000000_TBRX	SX5E NOV23 P100 BOND CREDEM | 13 NOV 23 | P | E | 3385.7800000000
I05388	20200831	-0.2953530000	L_S_c376abb4-baa1-11e9-a020-091cb4b8f405_I05388_TBRX	TBRX	30200831	O_bf0b5d38-7710-11e9-9400-98972329be46_SX5E NOV23 PATM CREDEM | 13 NOV 23 | P | E | 3385.7800000000_TBRX	SX5E NOV23 PATM CREDEM | 13 NOV 23 | P | E | 3385.7800000000
I05388	20200831	0.2953530000	L_S_c376abb4-baa1-11e9-a020-091cb4b8f405_I05388_TBRX	TBRX	30200831	O_bf0c2dee-7710-11e9-9400-98972329be46_SX5E NOV23 P80 CREDEM | 13 NOV 23 | P | E | 2708.6240000000_TBRX	SX5E NOV23 P80 CREDEM | 13 NOV 23 | P | E | 2708.6240000000
EPC G JUN21 UBI	20200831	-68.4931500000	L_S_cd408070-c347-11ea-98a0-05bde453237d_EPC G JUN21 UBI_TBRX	TBRX	30200831	O_83c091fa-62b4-11e9-b160-4ad6f9df0bf5_EPC G JUN21 CALL100  BOND IPB | 29 JUN 21 | C | E | 14.6000000000_TBRX	EPC G JUN21 CALL100  BOND IPB | 29 JUN 21 | C | E | 14.6000000000
EPC G JUN21 UBI	20200831	34.2465750000	L_S_cd408070-c347-11ea-98a0-05bde453237d_EPC G JUN21 UBI_TBRX	TBRX	30200831	O_83c0bb3a-62b4-11e9-b160-4ad6f9df0bf5_EPC G JUN21 CALL ATM  IPB | 29 JUN 21 | C | E | 14.6000000000_TBRX	EPC G JUN21 CALL ATM  IPB | 29 JUN 21 | C | E | 14.6000000000
EPC G JUN21 UBI	20200831	68.4931500000	L_S_cd408070-c347-11ea-98a0-05bde453237d_EPC G JUN21 UBI_TBRX	TBRX	30200831	O_83c0f2bc-62b4-11e9-b160-4ad6f9df0bf5_EPC G JUN21 PUT 80 IPB | 29 JUN 21 | P | E | 11.6800000000_TBRX	EPC G JUN21 PUT 80 IPB | 29 JUN 21 | P | E | 11.6800000000
EPC SPX MAY24 ISPB	20200831	-0.3633640000	L_S_d5b670e4-88cd-11e9-8d60-1c1d03a602f1_EPC SPX MAY24 ISPB_TBRX	TBRX	30200831	O_3543a9f0-85a9-11e9-bc50-d8e42f759887_SPX MAY24 C100 BOND | 29 MAY 24 | C | E | 2752.0600000000_TBRX	SPX MAY24 C100 BOND | 29 MAY 24 | C | E | 2752.0600000000
EPC SPX MAY24 ISPB	20200831	0.3633640000	L_S_d5b670e4-88cd-11e9-8d60-1c1d03a602f1_EPC SPX MAY24 ISPB_TBRX	TBRX	30200831	O_3564575e-85a9-11e9-bc50-d8e42f759887_SPX MAY24 CATM | 29 MAY 24 | C | E | 2752.0600000000_TBRX	SPX MAY24 CATM | 29 MAY 24 | C | E | 2752.0600000000
EP3 SX5E NOV23 IPB	20200831	0.3119770000	L_S_ef17cb72-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX5E NOV23 IPB_TBRX	TBRX	30200831	O_7c0ab51c-62b4-11e9-b160-4ad6f9df0bf5_SX5E NOV23 C0 BOND | 13 NOV 23 | C | E | .0001000000_TBRX	SX5E NOV23 C0 BOND | 13 NOV 23 | C | E | .0001000000
EP3 SX5E NOV23 IPB	20200831	0.3119770000	L_S_ef17cb72-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX5E NOV23 IPB_TBRX	TBRX	30200831	O_7c0b40eb-62b4-11e9-b160-4ad6f9df0bf5_SX5E NOV23 P100 BOND | 13 NOV 23 | P | E | 3205.3600000000_TBRX	SX5E NOV23 P100 BOND | 13 NOV 23 | P | E | 3205.3600000000
EP3 G SEPT20 ISP	20200831	-91.5750900000	L_S_ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a_EP3 G SEPT20 ISP_TBRX	TBRX	30200831	O_851b03c8-62b4-11e9-b160-4ad6f9df0bf5_EP3 G SEPT20 CALL100 BOND | 25 SEP 20 | C | E | 10.9200000000_TBRX	EP3 G SEPT20 CALL100 BOND | 25 SEP 20 | C | E | 10.9200000000
EP3 G SEPT20 ISP	20200831	91.5750900000	L_S_ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a_EP3 G SEPT20 ISP_TBRX	TBRX	30200831	O_851b5a76-62b4-11e9-b160-4ad6f9df0bf5_EP3 G SEPT20 CALL0 BOND | 25 SEP 20 | C | E | .0000100000_TBRX	EP3 G SEPT20 CALL0 BOND | 25 SEP 20 | C | E | .0000100000
EP3 G SEPT20 ISP	20200831	-91.5750900000	L_S_ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a_EP3 G SEPT20 ISP_TBRX	TBRX	30200831	O_851bc51a-62b4-11e9-b160-4ad6f9df0bf5_EP3 G SEPT20 CALL148 | 25 SEP 20 | C | E | 16.1616000000_TBRX	EP3 G SEPT20 CALL148 | 25 SEP 20 | C | E | 16.1616000000
EP3 G SEPT20 ISP	20200831	91.5750900000	L_S_ef1caa2a-1f2e-11e9-a2d0-b3645e528b7a_EP3 G SEPT20 ISP_TBRX	TBRX	30200831	O_851c0d40-62b4-11e9-b160-4ad6f9df0bf5_EP3 G SEPT20 PUT85 | 25 SEP 20 | P | E | 9.2820000000_TBRX	EP3 G SEPT20 PUT85 | 25 SEP 20 | P | E | 9.2820000000
EPC CAC40 OCT23 IPB	20200831	-0.1962330000	L_S_ef26fb92-1f2e-11e9-a2d0-b3645e528b7a_EPC CAC40 OCT23 IPB_TBRX	TBRX	30200831	O_7a4e6a2a-62b4-11e9-b160-4ad6f9df0bf5_EPC CAC40 OCT23 CALL100 BOND | 10 OCT 23 | C | E | 5095.9800000000_TBRX	EPC CAC40 OCT23 CALL100 BOND | 10 OCT 23 | C | E | 5095.9800000000
EPC CAC40 OCT23 IPB	20200831	0.1962330000	L_S_ef26fb92-1f2e-11e9-a2d0-b3645e528b7a_EPC CAC40 OCT23 IPB_TBRX	TBRX	30200831	O_7a4f77f8-62b4-11e9-b160-4ad6f9df0bf5_EPC CAC40 OCT23 CALL ATM | 10 OCT 23 | C | E | 5095.9800000000_TBRX	EPC CAC40 OCT23 CALL ATM | 10 OCT 23 | C | E | 5095.9800000000
EPC SX5E APR22 ISPB	20200831	-0.2908010000	L_S_ef4c78fe-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E APR22 ISPB_TBRX	TBRX	30200831	O_82ba5570-62b4-11e9-b160-4ad6f9df0bf5_SX5E APR22 C100 BOND | 07 APR 22 | C | E | 3438.7800000000_TBRX	SX5E APR22 C100 BOND | 07 APR 22 | C | E | 3438.7800000000
EPC SX5E APR22 ISPB	20200831	0.2908010000	L_S_ef4c78fe-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E APR22 ISPB_TBRX	TBRX	30200831	O_82cb569a-62b4-11e9-b160-4ad6f9df0bf5_SX5E APR22 CATM | 07 APR 22 | C | E | 3438.7800000000_TBRX	SX5E APR22 CATM | 07 APR 22 | C | E | 3438.7800000000
EPC SX5E APR22 ISPB	20200831	0.2908010000	L_S_ef4c78fe-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E APR22 ISPB_TBRX	TBRX	30200831	O_82cf6a64-62b4-11e9-b160-4ad6f9df0bf5_SX5E APR22 P90 | 07 APR 22 | P | E | 3094.9000000000_TBRX	SX5E APR22 P90 | 07 APR 22 | P | E | 3094.9000000000
EPC SX5E OCT23 FID	20200831	0.3134710000	L_S_ef4fffd8-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E OCT23 FID_TBRX	TBRX	30200831	O_722b4431-62b4-11e9-b160-4ad6f9df0bf5_EPC SX5E OCT23 CALL0 BOND | 19 OCT 23 | C | E | .0001000000_TBRX	EPC SX5E OCT23 CALL0 BOND | 19 OCT 23 | C | E | .0001000000
EPC SX5E OCT23 FID	20200831	0.3134710000	L_S_ef4fffd8-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E OCT23 FID_TBRX	TBRX	30200831	O_722bb745-62b4-11e9-b160-4ad6f9df0bf5_EPC SX5E OCT23 PUT100 BOND | 19 OCT 23 | P | E | 3190.0900000000_TBRX	EPC SX5E OCT23 PUT100 BOND | 19 OCT 23 | P | E | 3190.0900000000
EPC SX5E OCT23 FID	20200831	-0.3134710000	L_S_ef4fffd8-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E OCT23 FID_TBRX	TBRX	30200831	O_722d5310-62b4-11e9-b160-4ad6f9df0bf5_EPC SX5E OCT23 CALL CAP | 19 OCT 23 | C | E | 4625.6300000000_TBRX	EPC SX5E OCT23 CALL CAP | 19 OCT 23 | C | E | 4625.6300000000
EPC SX5E OCT23 IPB	20200831	0.3006070000	L_S_ef538946-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E OCT23 IPB_TBRX	TBRX	30200831	O_7e9172b2-62b4-11e9-b160-4ad6f9df0bf5_SX5E OCT23 P100 BOND | 08 SEP 23 | P | E | 3326.6000000000_TBRX	SX5E OCT23 P100 BOND | 08 SEP 23 | P | E | 3326.6000000000
EPC SX5E OCT23 IPB	20200831	0.3006070000	L_S_ef538946-1f2e-11e9-a2d0-b3645e528b7a_EPC SX5E OCT23 IPB_TBRX	TBRX	30200831	O_7e941b2a-62b4-11e9-b160-4ad6f9df0bf5_SX5E OCT23 C ATM | 08 SEP 23 | C | E | 3326.6000000000_TBRX	SX5E OCT23 C ATM | 08 SEP 23 | C | E | 3326.6000000000
EP3 SX6E OCT20 ISPB	20200831	3.9808920000	L_S_ef6ff13a-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX6E OCT20 ISPB_TBRX	TBRX	30200831	O_89069862-62b4-11e9-b160-4ad6f9df0bf5_SX6E OCT20 C0 BOND | 23 OCT 20 | C | E | .0001000000_TBRX	SX6E OCT20 C0 BOND | 23 OCT 20 | C | E | .0001000000
EP3 SX6E OCT20 ISPB	20200831	3.9808920000	L_S_ef6ff13a-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX6E OCT20 ISPB_TBRX	TBRX	30200831	O_8907108a-62b4-11e9-b160-4ad6f9df0bf5_SX6E OCT20 P100 BOND | 23 OCT 20 | P | E | 251.2000000000_TBRX	SX6E OCT20 P100 BOND | 23 OCT 20 | P | E | 251.2000000000
EP3 SX6E OCT20 ISPB	20200831	-3.9808920000	L_S_ef6ff13a-1f2e-11e9-a2d0-b3645e528b7a_EP3 SX6E OCT20 ISPB_TBRX	TBRX	30200831	O_8908e3c4-62b4-11e9-b160-4ad6f9df0bf5_SX6E OCT20 PATM | 23 OCT 20 | P | E | 251.2000000000_TBRX	SX6E OCT20 PATM | 23 OCT 20 | P | E | 251.2000000000
EP3 SD3E AUG23 FID	20200831	-0.5081040000	L_S_ef7ab1b0-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E AUG23 FID_TBRX	TBRX	30200831	O_84de91a4-62b4-11e9-b160-4ad6f9df0bf5_SD3E AUG23 CALL100 BOND | 31 AUG 23 | C | E | 1968.1000000000_TBRX	SD3E AUG23 CALL100 BOND | 31 AUG 23 | C | E | 1968.1000000000
EP3 SD3E AUG23 FID	20200831	0.5081040000	L_S_ef7ab1b0-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E AUG23 FID_TBRX	TBRX	30200831	O_84df5328-62b4-11e9-b160-4ad6f9df0bf5_SD3E AUG23 CALL0 BOND | 31 AUG 23 | C | E | .0000100000_TBRX	SD3E AUG23 CALL0 BOND | 31 AUG 23 | C | E | .0000100000
EP3 SD3E AUG23 FID	20200831	-0.5081040000	L_S_ef7ab1b0-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E AUG23 FID_TBRX	TBRX	30200831	O_84e08572-62b4-11e9-b160-4ad6f9df0bf5_SD3E AUG23 CALL 140 | 31 AUG 23 | C | E | 2755.3400000000_TBRX	SD3E AUG23 CALL 140 | 31 AUG 23 | C | E | 2755.3400000000
EPC ENI AUG22 IPB	20200831	62.1118000000	L_S_ef91ba4a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENI AUG22 IPB_TBRX	TBRX	30200831	O_733d6c22-62b4-11e9-b160-4ad6f9df0bf5_EPC ENI AUG22 PUT100 BOND | 10 AUG 22 | P | E | 16.1000000000_TBRX	EPC ENI AUG22 PUT100 BOND | 10 AUG 22 | P | E | 16.1000000000
EPC ENI AUG22 IPB	20200831	62.1118000000	L_S_ef91ba4a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENI AUG22 IPB_TBRX	TBRX	30200831	O_733ea646-62b4-11e9-b160-4ad6f9df0bf5_EPC ENI AUG22 CALL100 | 10 AUG 22 | C | E | 16.1000000000_TBRX	EPC ENI AUG22 CALL100 | 10 AUG 22 | C | E | 16.1000000000
EPC ENI AUG22 IPB	20200831	62.1118000000	L_S_ef91ba4a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENI AUG22 IPB_TBRX	TBRX	30200831	O_733fab04-62b4-11e9-b160-4ad6f9df0bf5_EPC ENI AUG22 PUT90 | 10 AUG 22 | P | E | 14.4900000000_TBRX	EPC ENI AUG22 PUT90 | 10 AUG 22 | P | E | 14.4900000000
EPC ENI AUG22 IPB	20200831	62.1118000000	L_S_ef91ba4a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENI AUG22 IPB_TBRX	TBRX	30200831	O_734a98de-62b4-11e9-b160-4ad6f9df0bf5_EPC ENI AUG22 CNP 3Y FLOOR | 13 AUG 21 | C | E | .1000000000_TBRX	EPC ENI AUG22 CNP 3Y FLOOR | 13 AUG 21 | C | E | .1000000000
EPC ENI AUG22 IPB	20200831	62.1118000000	L_S_ef91ba4a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENI AUG22 IPB_TBRX	TBRX	30200831	O_734b3731-62b4-11e9-b160-4ad6f9df0bf5_EPC ENI AUG22 CNP 4Y FLOOR | 10 AUG 22 | C | E | .1000000000_TBRX	EPC ENI AUG22 CNP 4Y FLOOR | 10 AUG 22 | C | E | .1000000000
EPC ENEL JULY22 IPB	20200831	205.7049000000	L_S_ef99b33a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENEL JULY22 IPB_TBRX	TBRX	30200831	O_76f37b22-62b4-11e9-b160-4ad6f9df0bf5_EPC ENEL JULY22 CALL0 BOND | 07 JUL 22 | C | E | .0001000000_TBRX	EPC ENEL JULY22 CALL0 BOND | 07 JUL 22 | C | E | .0001000000
EPC ENEL JULY22 IPB	20200831	205.7049000000	L_S_ef99b33a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENEL JULY22 IPB_TBRX	TBRX	30200831	O_76f3da68-62b4-11e9-b160-4ad6f9df0bf5_EPC ENEL JULY22 PUT100 BOND | 07 JUL 22 | P | E | 4.8613000000_TBRX	EPC ENEL JULY22 PUT100 BOND | 07 JUL 22 | P | E | 4.8613000000
EPC ENEL JULY22 IPB	20200831	205.7049000000	L_S_ef99b33a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENEL JULY22 IPB_TBRX	TBRX	30200831	O_76f4542a-62b4-11e9-b160-4ad6f9df0bf5_EPC ENEL JULY22 PUT95 | 07 JUL 22 | P | E | 4.6183000000_TBRX	EPC ENEL JULY22 PUT95 | 07 JUL 22 | P | E | 4.6183000000
EPC ENEL JULY22 IPB	20200831	-329.1278400000	L_S_ef99b33a-1f2e-11e9-a2d0-b3645e528b7a_EPC ENEL JULY22 IPB_TBRX	TBRX	30200831	O_76f488e6-62b4-11e9-b160-4ad6f9df0bf5_EPC ENEL JULY22 CALL CAP | 07 JUL 22 | C | E | 5.7728330000_TBRX	EPC ENEL JULY22 CALL CAP | 07 JUL 22 | C | E | 5.7728330000
EP3 SD3E NOV21 UBI	20200831	-0.5205240000	L_S_efabb1fc-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E NOV21 UBI_TBRX	TBRX	30200831	O_7d8ec108-62b4-11e9-b160-4ad6f9df0bf5_SD3E NOV21 C100 BOND | 09 NOV 21 | C | E | 1921.1400000000_TBRX	SD3E NOV21 C100 BOND | 09 NOV 21 | C | E | 1921.1400000000
EP3 SD3E NOV21 UBI	20200831	0.5205240000	L_S_efabb1fc-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E NOV21 UBI_TBRX	TBRX	30200831	O_7d936014-62b4-11e9-b160-4ad6f9df0bf5_SD3E NOV21 CATM | 09 NOV 21 | C | E | 1921.1400000000_TBRX	SD3E NOV21 CATM | 09 NOV 21 | C | E | 1921.1400000000
EP3 SD3E NOV21 UBI	20200831	0.5205240000	L_S_efabb1fc-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E NOV21 UBI_TBRX	TBRX	30200831	O_7d94bd9c-62b4-11e9-b160-4ad6f9df0bf5_SD3E NOV21 P80 | 09 NOV 21 | P | E | 1536.9120000000_TBRX	SD3E NOV21 P80 | 09 NOV 21 | P | E | 1536.9120000000
EP3 SD3E NOV21 UBI	20200831	-0.5205240000	L_S_efabb1fc-1f2e-11e9-a2d0-b3645e528b7a_EP3 SD3E NOV21 UBI_TBRX	TBRX	30200831	O_7dc94bca-62b4-11e9-b160-4ad6f9df0bf5_EPC SD3E NOV21 CNP 2Y CAP | 16 NOV 20 | C | E | 82.7090600000_TBRX	EPC SD3E NOV21 CNP 2Y CAP | 16 NOV 20 | C | E | 82.7090600000
EPC FTMIB DEC26 FID	20200831	0.0420920000	L_S_f02fc83a-3156-11ea-ad10-0fb8a94cbce7_EPC FTMIB DEC26 FID_TBRX	TBRX	30200831	O_65799b74-2884-11ea-9d50-164b86ad1823_FTMIB DEC26 C0 BOND | 28 DEC 26 | C | E | .0001000000_TBRX	FTMIB DEC26 C0 BOND | 28 DEC 26 | C | E | .0001000000
EPC ENI SEP25 IPB	20200831	71.3911800000	L_S_f7a040fe-e8c2-11e9-be00-99ca1348f039_EPC ENI SEP25 IPB_TBRX	TBRX	30200831	O_32c6e0fc-e035-11e9-a220-4100c975c478_EPC ENI SEP25 CATM | 26 SEP 25 | C | E | 14.0073000000_TBRX	EPC ENI SEP25 CATM | 26 SEP 25 | C | E | 14.0073000000
EPC ENI SEP25 IPB	20200831	71.3911800000	L_S_f7a040fe-e8c2-11e9-be00-99ca1348f039_EPC ENI SEP25 IPB_TBRX	TBRX	30200831	O_32c72dbe-e035-11e9-a220-4100c975c478_EPC ENI SEP25 P95 | 26 SEP 25 | P | E | 13.3070000000_TBRX	EPC ENI SEP25 P95 | 26 SEP 25 | P | E | 13.3070000000
EPC ENI SEP25 IPB	20200831	71.3911800000	L_S_f7a040fe-e8c2-11e9-be00-99ca1348f039_EPC ENI SEP25 IPB_TBRX	TBRX	30200831	O_52caf4c6-e0e7-11e9-9900-7e2abb81f267_EPC ENI SEP25 C0 BOND | 26 SEP 25 | C | E | .0001000000_TBRX	EPC ENI SEP25 C0 BOND | 26 SEP 25 | C | E | .0001000000
EPC ENI SEP25 IPB	20200831	71.3911800000	L_S_f7a040fe-e8c2-11e9-be00-99ca1348f039_EPC ENI SEP25 IPB_TBRX	TBRX	30200831	O_52cb7ad6-e0e7-11e9-9900-7e2abb81f267_EPC ENI SEP25 P100 BOND | 26 SEP 25 | P | E | 14.0073000000_TBRX	EPC ENI SEP25 P100 BOND | 26 SEP 25 | P | E | 14.0073000000
EPC G JUN21 UBI_SEDEX	20200831	-68.4931500000	L_S_f84f6d2c-3ab2-11e9-a160-49d8b1726dfb_EPC G JUN21 UBI_SEDEX_TBRX	TBRX	30200831	O_83c091fa-62b4-11e9-b160-4ad6f9df0bf5_EPC G JUN21 CALL100  BOND IPB | 29 JUN 21 | C | E | 14.6000000000_TBRX	EPC G JUN21 CALL100  BOND IPB | 29 JUN 21 | C | E | 14.6000000000
EPC G JUN21 UBI_SEDEX	20200831	34.2465750000	L_S_f84f6d2c-3ab2-11e9-a160-49d8b1726dfb_EPC G JUN21 UBI_SEDEX_TBRX	TBRX	30200831	O_83c0bb3a-62b4-11e9-b160-4ad6f9df0bf5_EPC G JUN21 CALL ATM  IPB | 29 JUN 21 | C | E | 14.6000000000_TBRX	EPC G JUN21 CALL ATM  IPB | 29 JUN 21 | C | E | 14.6000000000
EPC G JUN21 UBI_SEDEX	20200831	68.4931500000	L_S_f84f6d2c-3ab2-11e9-a160-49d8b1726dfb_EPC G JUN21 UBI_SEDEX_TBRX	TBRX	30200831	O_83c0f2bc-62b4-11e9-b160-4ad6f9df0bf5_EPC G JUN21 PUT 80 IPB | 29 JUN 21 | P | E | 11.6800000000_TBRX	EPC G JUN21 PUT 80 IPB | 29 JUN 21 | P | E | 11.6800000000
I03297	20200831	8.4738580000	L_S_87bccc88-8933-11e9-b5b0-534c6b317bde_I03297_TBRX	TBRX	30200831	O_7547ca26-62b4-11e9-b160-4ad6f9df0bf5_SX7E MAR23 CATM | 01 MAR 23 | C | E | 118.0100000000_TBRX	SX7E MAR23 CATM | 01 MAR 23 | C | E | 118.0100000000
