VERSION;REFERENCE_DATE;STRUCTURE_DATE;MARKET_PARAMETER_SET;TRADING_SYSTEM;SOURCE;ASSET_CLASS;RISK_FACTOR;MARKET_PARAMETER_TYPE;MARKET_PARAMETER_SUBTYPE;MARKET_PARAMETER_CLASSIFICATION;UNDERLYING;UNDERLYING_BREAKDOWN;CURRENCY;CURRENCY_BREAKDOWN;START_DATE;MATURITY_LABEL;MATURITY_DATE;STRIKE;MARKET_PARAMETER_MULT_1;MARKET_PARAMETER_MULT_2;CONVERSION_FACTOR;TIME_FACTOR;MARKET_PARAMETER_VALUE;PARAMSET_NAME1;PARAMSET_VALUE1;PARAMSET_NAME2;PARAMSET_VALUE2;PARAMSET_NAME3;PARAMSET_VALUE3;PARAMSET_NAME4;PARAMSET_VALUE4;PARAMSET_NAME5;PARAMSET_VALUE5;PARAMSET_NAME6;PARAMSET_VALUE6;PARAMSET_NAME7;PARAMSET_VALUE7;PARAMSET_NAME8;PARAMSET_VALUE8;LINEAR_BREAKDOWN_NAME1;LINEAR_BREAKDOWN_VALUE1;LINEAR_BREAKDOWN_NAME2;LINEAR_BREAKDOWN_VALUE2;LINEAR_BREAKDOWN_NAME3;LINEAR_BREAKDOWN_VALUE3;LINEAR_BREAKDOWN_NAME4;LINEAR_BREAKDOWN_VALUE4;LINEAR_BREAKDOWN_NAME5;LINEAR_BREAKDOWN_VALUE5;LINEAR_BREAKDOWN_NAME6;LINEAR_BREAKDOWN_VALUE6;LINEAR_BREAKDOWN_NAME7;LINEAR_BREAKDOWN_VALUE7;LINEAR_BREAKDOWN_NAME8;LINEAR_BREAKDOWN_VALUE8;PORTFOLIO;TRANSACTION_TYPE;TYPOLOGY;INSTRUMENT;TRADE_ID;MODEL;INSTRUMENT_MATURITY_DATE;UNDERLYING_MATURITY_DATE;POSITION_STRIKE
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;476;17/12/2021;7.20000000;;;;;24.69223556;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;24.34125538;SprdVol;0.35098018;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;476;17/12/2021;7.60000000;;;;;23.57602610;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;24.34125538;SprdVol;-0.76522928;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;476;17/12/2021;8.00000000;;;;;22.58132929;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;24.34125538;SprdVol;-1.75992609;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;476;17/12/2021;8.40000000;;;;;21.79445979;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;24.34125538;SprdVol;-2.54679559;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;476;17/12/2021;10.00000000;;;;;20.27997879;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;24.34125538;SprdVol;-4.06127659;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;294;18/06/2021;4.40000000;;;;;40.30406470;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;24.96770337;SprdVol;15.33636133;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;294;18/06/2021;6.40000000;;;;;29.07721511;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;24.96770337;SprdVol;4.10951174;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;294;18/06/2021;6.60000000;;;;;28.24254915;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;24.96770337;SprdVol;3.27484578;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;294;18/06/2021;6.80000000;;;;;27.44547112;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;24.96770337;SprdVol;2.47776775;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;294;18/06/2021;7.00000000;;;;;26.68343957;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;24.96770337;SprdVol;1.71573621;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;294;18/06/2021;7.20000000;;;;;25.95414801;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;24.96770337;SprdVol;0.98644464;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;5.00000000;;;;;76.67302584;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;51.14721570;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;5.20000000;;;;;70.34670101;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;44.82089087;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;5.40000000;;;;;64.12205355;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;38.59624340;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;5.60000000;;;;;58.50038757;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;32.97457743;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;5.80000000;;;;;53.42638948;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;27.90057933;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;6.20000000;;;;;44.73167305;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;19.20586291;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;6.40000000;;;;;41.02920974;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;15.50339960;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;6.60000000;;;;;37.70949905;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;12.18368891;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;6.80000000;;;;;34.74177855;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;9.21596841;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;7.20000000;;;;;29.75450634;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;4.22869620;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;7.40000000;;;;;27.68756469;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;2.16175455;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;7.50000000;;;;;26.75151358;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;1.22570344;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;7.60000000;;;;;25.87721583;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;0.35140569;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;8.00000000;;;;;22.95427403;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;-2.57153611;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;8.40000000;;;;;21.74233508;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;-3.78347506;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;8.60000000;;;;;22.00618927;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;-3.51962088;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;8.80000000;;;;;22.79712804;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;-2.72868210;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;9.00000000;;;;;24.07961133;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;-1.44619881;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;21;18/09/2020;9.50000000;;;;;29.22814426;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.52581014;SprdVol;3.70233412;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;3.80000000;;;;;59.95509002;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;33.38145135;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;4.00000000;;;;;57.63640545;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;31.06276679;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;4.40000000;;;;;52.22551841;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;25.65187975;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;4.80000000;;;;;47.32624808;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;20.75260942;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;5.20000000;;;;;43.10063616;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;16.52699749;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;5.40000000;;;;;41.20175792;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;14.62811926;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;5.60000000;;;;;39.42863968;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;12.85500101;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;5.80000000;;;;;37.77049835;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;11.19685969;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;6.00000000;;;;;36.21777827;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;9.64413960;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;6.20000000;;;;;34.76197745;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;8.18833878;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;6.40000000;;;;;33.39550314;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;6.82186448;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;6.60000000;;;;;32.11155085;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;5.53791219;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;6.80000000;;;;;30.90400245;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;4.33036378;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;7.00000000;;;;;29.76734001;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;3.19370135;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;7.20000000;;;;;28.69657250;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;2.12293383;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;7.40000000;;;;;27.68717306;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;1.11353440;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;7.60000000;;;;;26.73502529;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;0.16138663;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;7.80000000;;;;;25.83637683;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;-0.73726183;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;8.00000000;;;;;24.98781008;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;-1.58582858;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;8.20000000;;;;;24.23575267;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;-2.33788599;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;8.60000000;;;;;23.12960498;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;-3.44403368;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;9.00000000;;;;;22.49696563;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;-4.07667304;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;9.50000000;;;;;22.28271293;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;-4.29092573;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;10.00000000;;;;;22.61988130;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;-3.95375737;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;112;18/12/2020;10.50000000;;;;;23.42890457;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.57363866;SprdVol;-3.14473409;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;203;19/03/2021;4.80000000;;;;;41.99301864;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.82065417;SprdVol;16.17236447;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;203;19/03/2021;5.60000000;;;;;35.75898428;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.82065417;SprdVol;9.93833011;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;203;19/03/2021;10.50000000;;;;;23.70283743;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;25.82065417;SprdVol;-2.11781674;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENEL;;EUR;;;84;20/11/2020;7.56000000;;;;;27.29428298;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;26.90479157;SprdVol;0.38949140;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;185;01/03/2021;11.00000000;;;;;24.97715592;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;185;01/03/2021;12.00000000;;;;;25.35062829;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;185;01/03/2021;13.00000000;;;;;26.26152034;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;185;01/03/2021;16.00000000;;;;;27.30375522;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;283;07/06/2021;12.50000000;;;;;24.00636135;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;283;07/06/2021;16.00000000;;;;;24.50240261;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;283;07/06/2021;17.00000000;;;;;24.50959361;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;10;07/09/2020;10.00000000;;;;;28.53514135;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;101;07/12/2020;9.50000000;;;;;25.74654100;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;101;07/12/2020;10.00000000;;;;;25.35116774;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;101;07/12/2020;10.50000000;;;;;25.40526566;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;101;07/12/2020;15.00000000;;;;;29.17260774;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;101;07/12/2020;16.00000000;;;;;29.17260774;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;712;10/08/2022;0.10000000;;;;;46.62236317;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;712;10/08/2022;0.26100000;;;;;46.62236317;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;712;10/08/2022;14.49000000;;;;;21.89555434;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;712;10/08/2022;16.10000000;;;;;21.68757371;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;712;10/08/2022;20.93000000;;;;;21.51339639;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;167;11/02/2021;7.67500000;;;;;32.13366973;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;532;11/02/2022;7.67500000;;;;;29.53147711;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;1628;11/02/2025;7.67500000;;;;;24.98903650;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;1993;11/02/2026;7.67500000;;;;;24.03639647;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;1263;12/02/2024;7.67500000;;;;;26.19212002;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;899;13/02/2023;7.67500000;;;;;27.61887931;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;927;13/03/2023;7.99000000;;;;;26.94908784;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
1.0;28/08/2020;28/08/2020;EoD;TBRX;SSL;Eq;EqVol;PricVol;;;ENI;;EUR;;;1293;13/03/2024;7.99000000;;;;;25.65883635;CPFlg;Y;OptType;B;;;;;;;;;;;;;ATMVol;;SprdVol;;;;;;;;;;;;;;;;;;;;;;
