Bof_20200828
ANALYTICDATE	CURRENCY	POSITIONID_FE	DELTA	GAMMA	LEG	PORTFOLIOID_FE	REF_DATE	RHO	THETA	VEGA	RHO-1	TBRICKS_INSTRUMENT_ID
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | LUFTHANSA | XETR | Xetra T7	0	0		SYST_VOL	2020-08-28	0	0		0	ef9c9ffe-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | MB | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	ef9cb372-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | A2A | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	ef9cf4ea-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | SOL | MTAA | BIT MTA	487.125	0		SYST_VOL	2020-08-28	0	0		0	ef9cfe22-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | INBEV | XBRU | Euronext Optiq	0	0		SYST_VOL	2020-08-28	0	0		0	ef9d0a0c-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | INBEV | XBRU | Reuters Elektron	0	0		SYST_VOL	2020-08-28	0	0		0	ef9d0a0c-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | BAMI | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	ef9d1268-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | BEC | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	ef9d32a2-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | SES | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	ef9d7532-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | ADIDAS | XETR | Xetra T7	0	0		SYST_VOL	2020-08-28	0	0		0	ef9d91a2-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | PHILIPS | XAMS | Euronext Optiq	0	0		SYST_VOL	2020-08-28	0	0		0	ef9de670-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | AT | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	ef9def3a-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | HENKEL | XETR | Xetra T7	0	0		SYST_VOL	2020-08-28	0	0		0	ef9df2d2-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | TIT | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	ef9e0240-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | REY | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	ef9e0b78-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | AIRBUS | XPAR | Euronext Optiq	0	0		SYST_VOL	2020-08-28	0	0		0	ef9e13a2-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | RENAULT | XPAR | Euronext Optiq	0	0		SYST_VOL	2020-08-28	0	0		0	ef9e4db8-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | AZM | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	ef9e7360-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | ENEL | MTAA | BIT MTA	496.86	0		SYST_VOL	2020-08-28	0	0		0	ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | AVIO | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	ef9ec5e0-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | TELEFONICA | XMAD | Reuters Elektron	0	0		SYST_VOL	2020-08-28	0	0		0	ef9f3a5c-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | CIR | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	ef9f416e-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | BFF | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	ef9f8d7c-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | LVMH | XPAR | Euronext Optiq	0	0		SYST_VOL	2020-08-28	0	0		0	efa01314-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | ELN | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa054fa-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | IBERDROLA | XMAD | Reuters Elektron	0	0		SYST_VOL	2020-08-28	0	0		0	efa07020-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | DOB | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa073ea-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | SG | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa077b4-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | LDO | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa08e84-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | FBK | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa0923a-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | TIP | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa0b152-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | AIR FRANCE KLM | XPAR | Reuters Elektron	0	0		SYST_VOL	2020-08-28	0	0		0	efa0d0b0-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | ATL | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa0e424-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | BRE | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa0ff4a-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | IKG | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa1305a-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | BAY | XETR | Xetra T7	0	0		SYST_VOL	2020-08-28	0	0		0	efa18f50-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | VINCI | XPAR | Euronext Optiq	489.84	0		SYST_VOL	2020-08-28	0	0		0	efa1d5aa-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | COF | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa210ce-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | AGL | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa2462a-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | CARREFOUR | XPAR | Euronext Optiq	0	0		SYST_VOL	2020-08-28	0	0		0	efa25142-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | SAFRAN | XPAR | Reuters Elektron	0	0		SYST_VOL	2020-08-28	0	0		0	efa258f4-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | UCG | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa29670-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | SOC.GENERAL | XPAR | Euronext Optiq	0	0		SYST_VOL	2020-08-28	0	0		0	efa29a76-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | CAI | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa2adb8-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | CRES | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa2b51a-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | SFER | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa2c50a-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | ENGIE | XPAR | Euronext Optiq	0	0		SYST_VOL	2020-08-28	0	0		0	efa315d2-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | RWE | XETR | Xetra T7	0	0		SYST_VOL	2020-08-28	0	0		0	efa3419c-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | IGD | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa3deea-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | SANOFI | XPAR | Euronext Optiq	0	0		SYST_VOL	2020-08-28	0	0		0	efa3e2d2-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | BANCO SANTANDER | XMAD | Reuters Elektron	0	0		SYST_VOL	2020-08-28	0	0		0	efa40a8c-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | DANR | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa40e74-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | BST | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa43868-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | BC | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa4619e-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | CNHI | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa48962-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Equities | Common/Ordinary shares | EXO | MTAA | BIT MTA	0	0		SYST_VOL	2020-08-28	0	0		0	efa4911e-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Options | Call | OESX 202012 C 3500 | 18 DEC 20 | C | E | 3500.0000000000 | XEUR | Eurex NTA	0	0		SYST_VOL	2020-08-28	0	0	0	0	f380ec96-1f30-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Options | Put | OESX 202012 P 3500 | 18 DEC 20 | P | E | 3500.0000000000 | XEUR | Eurex NTA	0	0		SYST_VOL	2020-08-28	0	0	0	0	f3810fb4-1f30-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Options | Call | OESX 202012 C 3650 | 18 DEC 20 | C | E | 3650.0000000000 | XEUR | Eurex NTA	0	0		SYST_VOL	2020-08-28	0	0	0	0	f381aeba-1f30-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Options | Put | OESX 202012 P 3650 | 18 DEC 20 | P | E | 3650.0000000000 | XEUR | Eurex NTA	0	0		SYST_VOL	2020-08-28	0	0	0	0	f381bc2a-1f30-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Options | Put | OESX 202012 P 1500 | 18 DEC 20 | P | E | 1500.0000000000 | XEUR | Eurex NTA	0	0		SYST_VOL	2020-08-28	0	0	0	0	f3821530-1f30-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Options | Put | OESX 202012 P 1300 | 18 DEC 20 | P | E | 1300.0000000000 | XEUR | Eurex NTA	0	0		SYST_VOL	2020-08-28	0	0	0	0	f38236fa-1f30-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Options | Put | OSTA 202009 P 440 | 18 SEP 20 | P | E | 440.0000000000 | XEUR | Eurex NTA	0	0		SYST_VOL	2020-08-28	0	0	0	0	f5f2eb36-de8a-11e9-aa30-0f30bc25b079
2020-08-28	EUR	SYST_VOL | EUR | Equities | Options | Put | OSTS 202009 P 380 | 18 SEP 20 | P | E | 380.0000000000 | XEUR | Eurex NTA	-999.1455296693016	0.8598241216431279		SYST_VOL	2020-08-28	-59.408587407361324	-380.51258518281725	113.21441416659991	0.5971589447639758	f5f3cbd2-de8a-11e9-aa30-0f30bc25b079
2020-08-28	EUR	SYST_VOL | EUR | Equities | Futures | Financial Futures | FESX 202009 | SEP 20 | XEUR | Eurex NTA	0	0		SYST_VOL	2020-08-28	0	0		0	f67d7c3e-1f30-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Options | Call | VVD 202012 C 24 | 18 DEC 20 | C | A | 24.0000000000 | XEUR | Eurex NTA	15.481454564242508	13.884106905589839		SYST_VOL	2020-08-28	4.933999656906135	-2.53676283066781	4.11655666694266	-0.04314127910631793	f94f02a2-1f30-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Options | Put | VVD 202012 P 24 | 18 DEC 20 | P | A | 24.0000000000 | XEUR | Eurex NTA	-367.72753292411653	13.874791416030265		SYST_VOL	2020-08-28	-95.11123220088535	-2.9941501282131355	4.114877314638222	1.4302556925755994	f94f0806-1f30-11e9-a2d0-b3645e528b7a
2020-08-28	USD	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | iShares ESG MSCI EM ETF | ARCX | Virtu	0	0		SYST_VOL	2020-08-28	0	0		0	f9e64851-3d39-11ea-29eb-cbc66dd5ac8f
2020-08-28	GBP	SYST_VOL | GBP | Equities | Equities | Units | ISHR FTSE 250 | XLON | LSE Millennium	0	0		SYST_VOL	2020-08-28	0	0		0	fa75730a-ad5b-11e9-a010-dbedd71ff5a9
2020-08-28	GBP	SYST_VOL | GBP | Equities | Equities | Common/Ordinary shares | RESTAURANT GP | XLON | LSE Millennium	0	0		SYST_VOL	2020-08-28	0	0		0	fa79a650-ad5b-11e9-a010-dbedd71ff5a9
2020-08-28	EUR	SYST_VOL | EUR | Equities | Options | Call | OESB 202012 C 70 | 18 DEC 20 | C | E | 70.0000000000 | XEUR | Eurex NTA	0	0		SYST_VOL	2020-08-28	0	0	0	0	ff791636-1f30-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | BANK OF AMERICA USD | CASH | CASH				EQ-TLX	2020-08-28					250141f6-514c-11e9-b8d0-ec23cf8de3db
2020-08-28	EUR	TP-DIREZIONALE | EUR | Equities | Futures | Financial Futures | FIB0I | SEP 20 | CASH | CASH				TP-DIREZIONALE	2020-08-28					87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc
2020-08-28	EUR	EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | FACEBOOK USD | CASH | CASH				EQ-TLX	2020-08-28					5a34e7f6-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	USD	TED-EQUITY-2 | USD | Equities | Referential Instruments | Indices | NASDAQ 100 | CASH | CASH				TED-EQUITY-2	2020-08-28					7d11c492-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	EUR	EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | NATURGY ENERGY | CASH | CASH				EQSSVOLOTC	2020-08-28					343e75d0-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	STRATEGIC | EUR | Equities | Equities | Common/Ordinary shares | NOKIA | CASH | CASH				STRATEGIC	2020-08-28					ef9f98c6-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	VOL_STOCK_SS_PR | EUR | Equities | Equities | Common/Ordinary shares | G | CASH | CASH				VOL_STOCK_SS_PR	2020-08-28					ef9f4880-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	USD	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | ORACLE CORP USD | CASH | CASH				STRATEGIC	2020-08-28					5a96421c-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	DIRGENERALE | EUR | Equities | Equities | Common/Ordinary shares | SICT | CASH | CASH				DIRGENERALE	2020-08-28					19f6ab44-933b-11e9-b596-99245e0d1c06
2020-08-28	EUR	EQ-INDEXVOL2 | EUR | Equities | Referential Instruments | Indices | ESTX SD 30 PR | CASH | CASH				EQ-INDEXVOL2	2020-08-28					7d175f42-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	EUR	EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | CHEVRON USD | CASH | CASH				EQ-TLX	2020-08-28					5b1238ea-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	AA | EUR | Equities | Referential Instruments | Indices | DIVDAX PR | CASH | CASH				AA	2020-08-28					7d16f886-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	EUR	VOL_STOCK_IDX_SEC | EUR | Equities | Referential Instruments | Indices | STXE 600 HECR PR | CASH | CASH				VOL_STOCK_IDX_SEC	2020-08-28					7d17ee58-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	USD	MTAINT | USD | Equities | Equities | Common/Ordinary shares | MICRON TECH USD | CASH | CASH				MTAINT	2020-08-28					5b15da18-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	VOL_STOCK_SS_SEC | EUR | Equities | Equities | Common/Ordinary shares | ENI | CASH | CASH				VOL_STOCK_SS_SEC	2020-08-28					ef9c1fd4-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	TEAM_STRAT | EUR | Equities | Referential Instruments | Indices | XETRA DAX PF | CASH | CASH				TEAM_STRAT	2020-08-28					7d11861c-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	EUR	TEAM_STRAT | EUR | Equities | Referential Instruments | Indices | ESTX PR&HO PR | CASH | CASH				TEAM_STRAT	2020-08-28					7d186c52-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	USD	SYST_VOL | USD | Equities | Equities | Common/Ordinary shares | APPLE USD | CASH | CASH				SYST_VOL	2020-08-28					5ae55a96-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | AMAZON USD | CASH | CASH				MTAINT	2020-08-28					5a6517a0-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	GBP	ETF_DIR | GBP | Equities | Equities | Common/Ordinary shares | CARNIVAL CORP | CASH | CASH				ETF_DIR	2020-08-28					5a53b334-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	EQ1-CASH | EUR | Equities | Equities | Common/Ordinary shares | CELANESE | CASH | CASH				EQ1-CASH	2020-08-28					5a7eaeae-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	USD	TEAM_STRAT | USD | Equities | Equities | Common/Ordinary shares | FORD MOTOR CO USD | CASH | CASH				TEAM_STRAT	2020-08-28					5b0cdd78-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	USD	EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | BANK OF AMERICA USD | CASH | CASH				EQ-TLX	2020-08-28					250141f6-514c-11e9-b8d0-ec23cf8de3db
2020-08-28	EUR	VOLTRADING | EUR | Equities | Futures | Financial Futures | FESX 202009 | SEP 20 | CASH | CASH				VOLTRADING	2020-08-28					f67d7c3e-1f30-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	EQIDXVOTC | EUR | Equities | Referential Instruments | Indices | ESTX SD 30 PR | CASH | CASH				EQIDXVOTC	2020-08-28					7d175f42-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	USD	MTAINT | USD | Equities | Equities | Common/Ordinary shares | NVIDIA USD | CASH | CASH				MTAINT	2020-08-28					5b225612-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	USD	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | HALLIBURTON CO | CASH | CASH				STRATEGIC	2020-08-28					5a38b8e0-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | APPLE USD | CASH | CASH				EQ-TLX	2020-08-28					5ae55a96-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	USD	EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | MERCK & CO USD | CASH | CASH				EQ-TLX	2020-08-28					250c5dde-514c-11e9-b8d0-ec23cf8de3db
2020-08-28	EUR	VOL_STOCK_SS_PR | EUR | Equities | Equities | Common/Ordinary shares | ENEL | CASH | CASH				VOL_STOCK_SS_PR	2020-08-28					ef9eba3c-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	VOL_STOCK_IDX_PR | EUR | Equities | Futures | Financial Futures | FESX 202009 | SEP 20 | CASH | CASH				VOL_STOCK_IDX_PR	2020-08-28					f67d7c3e-1f30-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	TED-EQUITY-2 | EUR | Equities | Futures | Financial Futures | FIB0I | SEP 20 | CASH | CASH				TED-EQUITY-2	2020-08-28					87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc
2020-08-28	EUR	VOL_STOCK_IDX_SEC | EUR | Equities | Futures | Financial Futures | FIB0I | SEP 20 | CASH | CASH				VOL_STOCK_IDX_SEC	2020-08-28					87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc
2020-08-28	EUR	FONDI_SPAC | EUR | Equities | Equities | Common/Ordinary shares | SICT | CASH | CASH				FONDI_SPAC	2020-08-28					19f6ab44-933b-11e9-b596-99245e0d1c06
2020-08-28	EUR	EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | AMD USD | CASH | CASH				EQ-TLX	2020-08-28					5af14784-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	TED-EQUITY-2 | EUR | Equities | Futures | Financial Futures | FESX 202009 | SEP 20 | CASH | CASH				TED-EQUITY-2	2020-08-28					f67d7c3e-1f30-11e9-a2d0-b3645e528b7a
2020-08-28	USD	MTAINT | USD | Equities | Equities | Common/Ordinary shares | ALPHABET INC C USD | CASH | CASH				MTAINT	2020-08-28					5b116a6e-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	EQ-INDEXVOL2 | EUR | Equities | Referential Instruments | Indices | STXE 600 HECR PR | CASH | CASH				EQ-INDEXVOL2	2020-08-28					7d17ee58-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | NESTLE SA | CASH | CASH				MTAINT	2020-08-28					5b1fceb0-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	DISPERSION | EUR | Equities | Referential Instruments | Indices | AEX-Index | CASH | CASH				DISPERSION	2020-08-28					7d117744-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	USD	STRATEGIC | USD | Equities | Collective investment vehicles | ETF | ISH RSL 2000 | CASH | CASH				STRATEGIC	2020-08-28					5a7d6512-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	USD	STRATEGIC | USD | Equities | Equities | Common/Ordinary shares | GENERAL ELEC USD | CASH | CASH				STRATEGIC	2020-08-28					2507d4d0-514c-11e9-b8d0-ec23cf8de3db
2020-08-28	EUR	EQIDXVOTC | EUR | Equities | Futures | Financial Futures | FIB0I | SEP 20 | CASH | CASH				EQIDXVOTC	2020-08-28					87f776a4-ddc9-11e9-9eb0-e7766f5ef7bc
2020-08-28	USD	EQ-TLX | USD | Equities | Equities | Common/Ordinary shares | THE KRFT HNZ CO USD | CASH | CASH				EQ-TLX	2020-08-28					5b057cae-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	EQ-TLX | EUR | Equities | Equities | Common/Ordinary shares | CISCO SYSTEMS USD | CASH | CASH				EQ-TLX	2020-08-28					5aca3716-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	SYST_VOL | EUR | Equities | Referential Instruments | Indices | STXE 600 INS PR | CASH | CASH				SYST_VOL	2020-08-28					7d181964-5151-11e9-b8d0-ec23cf8de3db
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | APPLE USD | CASH | CASH				MTAINT	2020-08-28					5ae55a96-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	MTAINT | EUR | Equities | Equities | Common/Ordinary shares | NOVARTIS N | CASH | CASH				MTAINT	2020-08-28					5af042ee-1f2e-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	BT | EUR | Equities | Equities | Common/Ordinary shares | DOXEE | CASH | CASH				BT	2020-08-28					e0e7ee42-20ef-11ea-dd87-419378699d92
2020-08-28	EUR	EQSSVOLOTC | EUR | Equities | Equities | Common/Ordinary shares | IBERDROLA | CASH | CASH				EQSSVOLOTC	2020-08-28					efa07020-1f2a-11e9-a2d0-b3645e528b7a
2020-08-28	EUR	STRATEGIC | EUR | Equities | Equities | Common/Ordinary shares | IPGP | CASH | CASH				STRATEGIC	2020-08-28					5a8759fa-1f2e-11e9-a2d0-b3645e528b7a
